Q2l	 Q2u	 zl	 zu	 Ptl	 Ptu	 xl	 xu
1.0	 2.0	 0.30	 0.35	 0.0	 0.2	 0.0000	 0.1336
1.0	 2.0	 0.30	 0.35	 0.0	 0.2	 0.1336	 0.1478
1.0	 2.0	 0.30	 0.35	 0.0	 0.2	 0.1478	 0.1604
1.0	 2.0	 0.30	 0.35	 0.0	 0.2	 0.1604	 0.1726
1.0	 2.0	 0.30	 0.35	 0.0	 0.2	 0.1726	 0.1860
1.0	 2.0	 0.30	 0.35	 0.0	 0.2	 0.1860	 0.2031
1.0	 2.0	 0.30	 0.35	 0.0	 0.2	 0.2031	 0.2269
1.0	 2.0	 0.30	 0.35	 0.0	 0.2	 0.2269	 0.2720
1.0	 2.0	 0.30	 0.35	 0.0	 0.2	 0.2720	 0.7000
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.0000	 0.0696
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.0696	 0.0764
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.0764	 0.0828
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.0828	 0.0901
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.0901	 0.1057
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.1057	 0.1480
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.1480	 0.2112
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.2112	 0.7000
1.0	 2.0	 0.30	 0.35	 0.4	 0.6	 0.0000	 0.0667
1.0	 2.0	 0.30	 0.35	 0.4	 0.6	 0.0667	 0.0741
1.0	 2.0	 0.30	 0.35	 0.4	 0.6	 0.0741	 0.0829
1.0	 2.0	 0.30	 0.35	 0.4	 0.6	 0.0829	 0.1101
1.0	 2.0	 0.30	 0.35	 0.4	 0.6	 0.1101	 0.7000
1.0	 2.0	 0.35	 0.40	 0.0	 0.2	 0.0000	 0.1303
1.0	 2.0	 0.35	 0.40	 0.0	 0.2	 0.1303	 0.1449
1.0	 2.0	 0.35	 0.40	 0.0	 0.2	 0.1449	 0.1582
1.0	 2.0	 0.35	 0.40	 0.0	 0.2	 0.1582	 0.1725
1.0	 2.0	 0.35	 0.40	 0.0	 0.2	 0.1725	 0.1886
1.0	 2.0	 0.35	 0.40	 0.0	 0.2	 0.1886	 0.2105
1.0	 2.0	 0.35	 0.40	 0.0	 0.2	 0.2105	 0.2480
1.0	 2.0	 0.35	 0.40	 0.0	 0.2	 0.2480	 0.7000
1.0	 2.0	 0.35	 0.40	 0.2	 0.4	 0.0000	 0.0758
1.0	 2.0	 0.35	 0.40	 0.2	 0.4	 0.0758	 0.0857
1.0	 2.0	 0.35	 0.40	 0.2	 0.4	 0.0857	 0.1001
1.0	 2.0	 0.35	 0.40	 0.2	 0.4	 0.1001	 0.1223
1.0	 2.0	 0.35	 0.40	 0.2	 0.4	 0.1223	 0.1401
1.0	 2.0	 0.35	 0.40	 0.2	 0.4	 0.1401	 0.1583
1.0	 2.0	 0.35	 0.40	 0.2	 0.4	 0.1583	 0.1858
1.0	 2.0	 0.35	 0.40	 0.2	 0.4	 0.1858	 0.2576
1.0	 2.0	 0.35	 0.40	 0.2	 0.4	 0.2576	 0.7000
1.0	 2.0	 0.35	 0.40	 0.4	 0.6	 0.0000	 0.0669
1.0	 2.0	 0.35	 0.40	 0.4	 0.6	 0.0669	 0.0728
1.0	 2.0	 0.35	 0.40	 0.4	 0.6	 0.0728	 0.0780
1.0	 2.0	 0.35	 0.40	 0.4	 0.6	 0.0780	 0.0841
1.0	 2.0	 0.35	 0.40	 0.4	 0.6	 0.0841	 0.0925
1.0	 2.0	 0.35	 0.40	 0.4	 0.6	 0.0925	 0.1101
1.0	 2.0	 0.35	 0.40	 0.4	 0.6	 0.1101	 0.7000
1.0	 2.0	 0.35	 0.40	 0.6	 1.6	 0.0000	 0.7000
1.0	 2.0	 0.40	 0.45	 0.0	 0.2	 0.0000	 0.1320
1.0	 2.0	 0.40	 0.45	 0.0	 0.2	 0.1320	 0.1513
1.0	 2.0	 0.40	 0.45	 0.0	 0.2	 0.1513	 0.1696
1.0	 2.0	 0.40	 0.45	 0.0	 0.2	 0.1696	 0.1904
1.0	 2.0	 0.40	 0.45	 0.0	 0.2	 0.1904	 0.2216
1.0	 2.0	 0.40	 0.45	 0.0	 0.2	 0.2216	 0.7000
1.0	 2.0	 0.40	 0.45	 0.2	 0.4	 0.0000	 0.0885
1.0	 2.0	 0.40	 0.45	 0.2	 0.4	 0.0885	 0.1115
1.0	 2.0	 0.40	 0.45	 0.2	 0.4	 0.1115	 0.1269
1.0	 2.0	 0.40	 0.45	 0.2	 0.4	 0.1269	 0.1398
1.0	 2.0	 0.40	 0.45	 0.2	 0.4	 0.1398	 0.1530
1.0	 2.0	 0.40	 0.45	 0.2	 0.4	 0.1530	 0.1703
1.0	 2.0	 0.40	 0.45	 0.2	 0.4	 0.1703	 0.2001
1.0	 2.0	 0.40	 0.45	 0.2	 0.4	 0.2001	 0.2741
1.0	 2.0	 0.40	 0.45	 0.2	 0.4	 0.2741	 0.7000
1.0	 2.0	 0.40	 0.45	 0.4	 0.6	 0.0000	 0.0699
1.0	 2.0	 0.40	 0.45	 0.4	 0.6	 0.0699	 0.0766
1.0	 2.0	 0.40	 0.45	 0.4	 0.6	 0.0766	 0.0827
1.0	 2.0	 0.40	 0.45	 0.4	 0.6	 0.0827	 0.0895
1.0	 2.0	 0.40	 0.45	 0.4	 0.6	 0.0895	 0.0983
1.0	 2.0	 0.40	 0.45	 0.4	 0.6	 0.0983	 0.1184
1.0	 2.0	 0.40	 0.45	 0.4	 0.6	 0.1184	 0.7000
1.0	 2.0	 0.40	 0.45	 0.6	 0.8	 0.0000	 0.0796
1.0	 2.0	 0.40	 0.45	 0.6	 0.8	 0.0796	 0.7000
1.0	 2.0	 0.45	 0.50	 0.0	 0.2	 0.0000	 0.1395
1.0	 2.0	 0.45	 0.50	 0.0	 0.2	 0.1395	 0.1653
1.0	 2.0	 0.45	 0.50	 0.0	 0.2	 0.1653	 0.1936
1.0	 2.0	 0.45	 0.50	 0.0	 0.2	 0.1936	 0.2448
1.0	 2.0	 0.45	 0.50	 0.0	 0.2	 0.2448	 0.7000
1.0	 2.0	 0.45	 0.50	 0.2	 0.4	 0.0000	 0.1044
1.0	 2.0	 0.45	 0.50	 0.2	 0.4	 0.1044	 0.1213
1.0	 2.0	 0.45	 0.50	 0.2	 0.4	 0.1213	 0.1342
1.0	 2.0	 0.45	 0.50	 0.2	 0.4	 0.1342	 0.1469
1.0	 2.0	 0.45	 0.50	 0.2	 0.4	 0.1469	 0.1619
1.0	 2.0	 0.45	 0.50	 0.2	 0.4	 0.1619	 0.1844
1.0	 2.0	 0.45	 0.50	 0.2	 0.4	 0.1844	 0.2313
1.0	 2.0	 0.45	 0.50	 0.2	 0.4	 0.2313	 0.7000
1.0	 2.0	 0.45	 0.50	 0.4	 0.6	 0.0000	 0.0743
1.0	 2.0	 0.45	 0.50	 0.4	 0.6	 0.0743	 0.0826
1.0	 2.0	 0.45	 0.50	 0.4	 0.6	 0.0826	 0.0911
1.0	 2.0	 0.45	 0.50	 0.4	 0.6	 0.0911	 0.1036
1.0	 2.0	 0.45	 0.50	 0.4	 0.6	 0.1036	 0.1427
1.0	 2.0	 0.45	 0.50	 0.4	 0.6	 0.1427	 0.7000
1.0	 2.0	 0.45	 0.50	 0.6	 0.8	 0.0000	 0.0749
1.0	 2.0	 0.45	 0.50	 0.6	 0.8	 0.0749	 0.0944
1.0	 2.0	 0.45	 0.50	 0.6	 0.8	 0.0944	 0.7000
1.0	 2.0	 0.50	 0.55	 0.0	 0.2	 0.0000	 0.1509
1.0	 2.0	 0.50	 0.55	 0.0	 0.2	 0.1509	 0.1865
1.0	 2.0	 0.50	 0.55	 0.0	 0.2	 0.1865	 0.2538
1.0	 2.0	 0.50	 0.55	 0.0	 0.2	 0.2538	 0.7000
1.0	 2.0	 0.50	 0.55	 0.2	 0.4	 0.0000	 0.1112
1.0	 2.0	 0.50	 0.55	 0.2	 0.4	 0.1112	 0.1276
1.0	 2.0	 0.50	 0.55	 0.2	 0.4	 0.1276	 0.1418
1.0	 2.0	 0.50	 0.55	 0.2	 0.4	 0.1418	 0.1588
1.0	 2.0	 0.50	 0.55	 0.2	 0.4	 0.1588	 0.1830
1.0	 2.0	 0.50	 0.55	 0.2	 0.4	 0.1830	 0.2364
1.0	 2.0	 0.50	 0.55	 0.2	 0.4	 0.2364	 0.7000
1.0	 2.0	 0.50	 0.55	 0.4	 0.6	 0.0000	 0.0793
1.0	 2.0	 0.50	 0.55	 0.4	 0.6	 0.0793	 0.0913
1.0	 2.0	 0.50	 0.55	 0.4	 0.6	 0.0913	 0.1086
1.0	 2.0	 0.50	 0.55	 0.4	 0.6	 0.1086	 0.1561
1.0	 2.0	 0.50	 0.55	 0.4	 0.6	 0.1561	 0.7000
1.0	 2.0	 0.50	 0.55	 0.6	 0.8	 0.0000	 0.0777
1.0	 2.0	 0.50	 0.55	 0.6	 0.8	 0.0777	 0.0952
1.0	 2.0	 0.50	 0.55	 0.6	 0.8	 0.0952	 0.7000
1.0	 2.0	 0.50	 0.55	 0.8	 1.6	 0.0000	 0.7000
1.0	 2.0	 0.55	 0.60	 0.0	 0.2	 0.0000	 0.1645
1.0	 2.0	 0.55	 0.60	 0.0	 0.2	 0.1645	 0.2222
1.0	 2.0	 0.55	 0.60	 0.0	 0.2	 0.2222	 0.7000
1.0	 2.0	 0.55	 0.60	 0.2	 0.4	 0.0000	 0.1156
1.0	 2.0	 0.55	 0.60	 0.2	 0.4	 0.1156	 0.1346
1.0	 2.0	 0.55	 0.60	 0.2	 0.4	 0.1346	 0.1543
1.0	 2.0	 0.55	 0.60	 0.2	 0.4	 0.1543	 0.1827
1.0	 2.0	 0.55	 0.60	 0.2	 0.4	 0.1827	 0.2564
1.0	 2.0	 0.55	 0.60	 0.2	 0.4	 0.2564	 0.7000
1.0	 2.0	 0.55	 0.60	 0.4	 0.6	 0.0000	 0.0857
1.0	 2.0	 0.55	 0.60	 0.4	 0.6	 0.0857	 0.1065
1.0	 2.0	 0.55	 0.60	 0.4	 0.6	 0.1065	 0.1421
1.0	 2.0	 0.55	 0.60	 0.4	 0.6	 0.1421	 0.7000
