Q2l	 Q2u	 zl	 zu	 Ptl	 Ptu	 xl	 xu
1.0	 2.0	 0.30	 0.35	 0.0	 0.2	 0.0000	 0.0987
1.0	 2.0	 0.30	 0.35	 0.0	 0.2	 0.0987	 0.1120
1.0	 2.0	 0.30	 0.35	 0.0	 0.2	 0.1120	 0.1229
1.0	 2.0	 0.30	 0.35	 0.0	 0.2	 0.1229	 0.1326
1.0	 2.0	 0.30	 0.35	 0.0	 0.2	 0.1326	 0.1414
1.0	 2.0	 0.30	 0.35	 0.0	 0.2	 0.1414	 0.1505
1.0	 2.0	 0.30	 0.35	 0.0	 0.2	 0.1505	 0.1598
1.0	 2.0	 0.30	 0.35	 0.0	 0.2	 0.1598	 0.1699
1.0	 2.0	 0.30	 0.35	 0.0	 0.2	 0.1699	 0.1810
1.0	 2.0	 0.30	 0.35	 0.0	 0.2	 0.1810	 0.1950
1.0	 2.0	 0.30	 0.35	 0.0	 0.2	 0.1950	 0.2139
1.0	 2.0	 0.30	 0.35	 0.0	 0.2	 0.2139	 0.2427
1.0	 2.0	 0.30	 0.35	 0.0	 0.2	 0.2427	 0.7000
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.0000	 0.0692
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.0692	 0.0742
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.0742	 0.0783
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.0783	 0.0818
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.0818	 0.0849
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.0849	 0.0880
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.0880	 0.0909
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.0909	 0.0938
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.0938	 0.0966
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.0966	 0.0996
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.0996	 0.1026
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.1026	 0.1057
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.1057	 0.1088
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.1088	 0.1120
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.1120	 0.1152
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.1152	 0.1186
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.1186	 0.1220
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.1220	 0.1256
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.1256	 0.1292
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.1292	 0.1331
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.1331	 0.1376
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.1376	 0.1424
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.1424	 0.1479
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.1479	 0.1542
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.1542	 0.1621
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.1621	 0.1725
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.1725	 0.1862
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.1862	 0.2055
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.2055	 0.2369
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.2369	 0.7000
1.0	 2.0	 0.30	 0.35	 0.4	 0.6	 0.0000	 0.0637
1.0	 2.0	 0.30	 0.35	 0.4	 0.6	 0.0637	 0.0678
1.0	 2.0	 0.30	 0.35	 0.4	 0.6	 0.0678	 0.0712
1.0	 2.0	 0.30	 0.35	 0.4	 0.6	 0.0712	 0.0744
1.0	 2.0	 0.30	 0.35	 0.4	 0.6	 0.0744	 0.0774
1.0	 2.0	 0.30	 0.35	 0.4	 0.6	 0.0774	 0.0803
1.0	 2.0	 0.30	 0.35	 0.4	 0.6	 0.0803	 0.0834
1.0	 2.0	 0.30	 0.35	 0.4	 0.6	 0.0834	 0.0867
1.0	 2.0	 0.30	 0.35	 0.4	 0.6	 0.0867	 0.0900
1.0	 2.0	 0.30	 0.35	 0.4	 0.6	 0.0900	 0.0933
1.0	 2.0	 0.30	 0.35	 0.4	 0.6	 0.0933	 0.0969
1.0	 2.0	 0.30	 0.35	 0.4	 0.6	 0.0969	 0.1007
1.0	 2.0	 0.30	 0.35	 0.4	 0.6	 0.1007	 0.1047
1.0	 2.0	 0.30	 0.35	 0.4	 0.6	 0.1047	 0.1087
1.0	 2.0	 0.30	 0.35	 0.4	 0.6	 0.1087	 0.1133
1.0	 2.0	 0.30	 0.35	 0.4	 0.6	 0.1133	 0.1182
1.0	 2.0	 0.30	 0.35	 0.4	 0.6	 0.1182	 0.1239
1.0	 2.0	 0.30	 0.35	 0.4	 0.6	 0.1239	 0.1301
1.0	 2.0	 0.30	 0.35	 0.4	 0.6	 0.1301	 0.1376
1.0	 2.0	 0.30	 0.35	 0.4	 0.6	 0.1376	 0.1472
1.0	 2.0	 0.30	 0.35	 0.4	 0.6	 0.1472	 0.1597
1.0	 2.0	 0.30	 0.35	 0.4	 0.6	 0.1597	 0.1766
1.0	 2.0	 0.30	 0.35	 0.4	 0.6	 0.1766	 0.2041
1.0	 2.0	 0.30	 0.35	 0.4	 0.6	 0.2041	 0.2616
1.0	 2.0	 0.30	 0.35	 0.4	 0.6	 0.2616	 0.7000
1.0	 2.0	 0.30	 0.35	 0.6	 0.8	 0.0000	 0.0696
1.0	 2.0	 0.30	 0.35	 0.6	 0.8	 0.0696	 0.0794
1.0	 2.0	 0.30	 0.35	 0.6	 0.8	 0.0794	 0.0906
1.0	 2.0	 0.30	 0.35	 0.6	 0.8	 0.0906	 0.1041
1.0	 2.0	 0.30	 0.35	 0.6	 0.8	 0.1041	 0.1214
1.0	 2.0	 0.30	 0.35	 0.6	 0.8	 0.1214	 0.1493
1.0	 2.0	 0.30	 0.35	 0.6	 0.8	 0.1493	 0.7000
1.0	 2.0	 0.30	 0.35	 0.8	 1.6	 0.0000	 0.7000
1.0	 2.0	 0.35	 0.40	 0.0	 0.2	 0.0000	 0.1112
1.0	 2.0	 0.35	 0.40	 0.0	 0.2	 0.1112	 0.1281
1.0	 2.0	 0.35	 0.40	 0.0	 0.2	 0.1281	 0.1412
1.0	 2.0	 0.35	 0.40	 0.0	 0.2	 0.1412	 0.1538
1.0	 2.0	 0.35	 0.40	 0.0	 0.2	 0.1538	 0.1672
1.0	 2.0	 0.35	 0.40	 0.0	 0.2	 0.1672	 0.1822
1.0	 2.0	 0.35	 0.40	 0.0	 0.2	 0.1822	 0.2011
1.0	 2.0	 0.35	 0.40	 0.0	 0.2	 0.2011	 0.2301
1.0	 2.0	 0.35	 0.40	 0.0	 0.2	 0.2301	 0.7000
1.0	 2.0	 0.35	 0.40	 0.2	 0.4	 0.0000	 0.0743
1.0	 2.0	 0.35	 0.40	 0.2	 0.4	 0.0743	 0.0807
1.0	 2.0	 0.35	 0.40	 0.2	 0.4	 0.0807	 0.0855
1.0	 2.0	 0.35	 0.40	 0.2	 0.4	 0.0855	 0.0902
1.0	 2.0	 0.35	 0.40	 0.2	 0.4	 0.0902	 0.0948
1.0	 2.0	 0.35	 0.40	 0.2	 0.4	 0.0948	 0.0993
1.0	 2.0	 0.35	 0.40	 0.2	 0.4	 0.0993	 0.1035
1.0	 2.0	 0.35	 0.40	 0.2	 0.4	 0.1035	 0.1078
1.0	 2.0	 0.35	 0.40	 0.2	 0.4	 0.1078	 0.1123
1.0	 2.0	 0.35	 0.40	 0.2	 0.4	 0.1123	 0.1168
1.0	 2.0	 0.35	 0.40	 0.2	 0.4	 0.1168	 0.1213
1.0	 2.0	 0.35	 0.40	 0.2	 0.4	 0.1213	 0.1261
1.0	 2.0	 0.35	 0.40	 0.2	 0.4	 0.1261	 0.1310
1.0	 2.0	 0.35	 0.40	 0.2	 0.4	 0.1310	 0.1364
1.0	 2.0	 0.35	 0.40	 0.2	 0.4	 0.1364	 0.1424
1.0	 2.0	 0.35	 0.40	 0.2	 0.4	 0.1424	 0.1496
1.0	 2.0	 0.35	 0.40	 0.2	 0.4	 0.1496	 0.1583
1.0	 2.0	 0.35	 0.40	 0.2	 0.4	 0.1583	 0.1693
1.0	 2.0	 0.35	 0.40	 0.2	 0.4	 0.1693	 0.1849
1.0	 2.0	 0.35	 0.40	 0.2	 0.4	 0.1849	 0.2095
