Q2l	 Q2u	 zl	 zu	 Ptl	 Ptu	 xl	 xu
1.0	 2.0	 0.30	 0.35	 0.0	 0.2	 0.0000	 0.1038
1.0	 2.0	 0.30	 0.35	 0.0	 0.2	 0.1038	 0.1199
1.0	 2.0	 0.30	 0.35	 0.0	 0.2	 0.1199	 0.1333
1.0	 2.0	 0.30	 0.35	 0.0	 0.2	 0.1333	 0.1456
1.0	 2.0	 0.30	 0.35	 0.0	 0.2	 0.1456	 0.1586
1.0	 2.0	 0.30	 0.35	 0.0	 0.2	 0.1586	 0.1736
1.0	 2.0	 0.30	 0.35	 0.0	 0.2	 0.1736	 0.1919
1.0	 2.0	 0.30	 0.35	 0.0	 0.2	 0.1919	 0.2205
1.0	 2.0	 0.30	 0.35	 0.0	 0.2	 0.2205	 0.3027
1.0	 2.0	 0.30	 0.35	 0.0	 0.2	 0.3027	 0.7000
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.0000	 0.0699
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.0699	 0.0761
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.0761	 0.0806
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.0806	 0.0846
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.0846	 0.0885
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.0885	 0.0924
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.0924	 0.0963
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.0963	 0.1002
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.1002	 0.1044
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.1044	 0.1086
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.1086	 0.1129
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.1129	 0.1173
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.1173	 0.1221
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.1221	 0.1270
