Q2l	 Q2u	 zl	 zu	 Ptl	 Ptu	 xl	 xu
1.0	 2.0	 0.30	 0.35	 0.0	 0.2	 0.0000	 0.1330
1.0	 2.0	 0.30	 0.35	 0.0	 0.2	 0.1330	 0.1467
1.0	 2.0	 0.30	 0.35	 0.0	 0.2	 0.1467	 0.1586
1.0	 2.0	 0.30	 0.35	 0.0	 0.2	 0.1586	 0.1698
1.0	 2.0	 0.30	 0.35	 0.0	 0.2	 0.1698	 0.1815
1.0	 2.0	 0.30	 0.35	 0.0	 0.2	 0.1815	 0.1957
1.0	 2.0	 0.30	 0.35	 0.0	 0.2	 0.1957	 0.2140
1.0	 2.0	 0.30	 0.35	 0.0	 0.2	 0.2140	 0.2396
1.0	 2.0	 0.30	 0.35	 0.0	 0.2	 0.2396	 0.7000
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.0000	 0.0702
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.0702	 0.0773
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.0773	 0.0842
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.0842	 0.0930
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.0930	 0.1198
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.1198	 0.1577
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.1577	 0.2421
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.2421	 0.7000
1.0	 2.0	 0.30	 0.35	 0.4	 0.6	 0.0000	 0.0678
1.0	 2.0	 0.30	 0.35	 0.4	 0.6	 0.0678	 0.0761
1.0	 2.0	 0.30	 0.35	 0.4	 0.6	 0.0761	 0.0872
1.0	 2.0	 0.30	 0.35	 0.4	 0.6	 0.0872	 0.7000
1.0	 2.0	 0.35	 0.40	 0.0	 0.2	 0.0000	 0.1299
1.0	 2.0	 0.35	 0.40	 0.0	 0.2	 0.1299	 0.1440
