Q2l	 Q2u	 zl	 zu	 Ptl	 Ptu	 xl	 xu
1.0	 2.0	 0.30	 0.35	 0.0	 0.4	 0.0000	 0.0716
1.0	 2.0	 0.30	 0.35	 0.0	 0.4	 0.0716	 0.1208
1.0	 2.0	 0.30	 0.35	 0.0	 0.4	 0.1208	 0.7000
1.0	 2.0	 0.30	 0.35	 0.4	 0.6	 0.0000	 0.0677
1.0	 2.0	 0.30	 0.35	 0.4	 0.6	 0.0677	 0.0830
1.0	 2.0	 0.30	 0.35	 0.4	 0.6	 0.0830	 0.7000
1.0	 2.0	 0.35	 0.40	 0.0	 0.4	 0.0000	 0.0768
1.0	 2.0	 0.35	 0.40	 0.0	 0.4	 0.0768	 0.0958
1.0	 2.0	 0.35	 0.40	 0.0	 0.4	 0.0958	 0.1232
1.0	 2.0	 0.35	 0.40	 0.0	 0.4	 0.1232	 0.1440
1.0	 2.0	 0.35	 0.40	 0.0	 0.4	 0.1440	 0.7000
1.0	 2.0	 0.35	 0.40	 0.4	 0.6	 0.0000	 0.0675
1.0	 2.0	 0.35	 0.40	 0.4	 0.6	 0.0675	 0.0738
1.0	 2.0	 0.35	 0.40	 0.4	 0.6	 0.0738	 0.0795
1.0	 2.0	 0.35	 0.40	 0.4	 0.6	 0.0795	 0.0881
1.0	 2.0	 0.35	 0.40	 0.4	 0.6	 0.0881	 0.7000
1.0	 2.0	 0.40	 0.45	 0.0	 0.2	 0.0000	 0.1453
1.0	 2.0	 0.40	 0.45	 0.0	 0.2	 0.1453	 0.7000
1.0	 2.0	 0.40	 0.45	 0.2	 0.4	 0.0000	 0.0897
1.0	 2.0	 0.40	 0.45	 0.2	 0.4	 0.0897	 0.1142
1.0	 2.0	 0.40	 0.45	 0.2	 0.4	 0.1142	 0.1308
1.0	 2.0	 0.40	 0.45	 0.2	 0.4	 0.1308	 0.1480
1.0	 2.0	 0.40	 0.45	 0.2	 0.4	 0.1480	 0.7000
1.0	 2.0	 0.40	 0.45	 0.4	 0.6	 0.0000	 0.0709
1.0	 2.0	 0.40	 0.45	 0.4	 0.6	 0.0709	 0.0780
1.0	 2.0	 0.40	 0.45	 0.4	 0.6	 0.0780	 0.0845
1.0	 2.0	 0.40	 0.45	 0.4	 0.6	 0.0845	 0.0928
1.0	 2.0	 0.40	 0.45	 0.4	 0.6	 0.0928	 0.1076
1.0	 2.0	 0.40	 0.45	 0.4	 0.6	 0.1076	 0.7000
1.0	 2.0	 0.40	 0.45	 0.6	 0.8	 0.0000	 0.0857
1.0	 2.0	 0.40	 0.45	 0.6	 0.8	 0.0857	 0.7000
1.0	 2.0	 0.45	 0.50	 0.0	 0.2	 0.0000	 0.1432
1.0	 2.0	 0.45	 0.50	 0.0	 0.2	 0.1432	 0.7000
1.0	 2.0	 0.45	 0.50	 0.2	 0.4	 0.0000	 0.1051
1.0	 2.0	 0.45	 0.50	 0.2	 0.4	 0.1051	 0.1221
1.0	 2.0	 0.45	 0.50	 0.2	 0.4	 0.1221	 0.1354
1.0	 2.0	 0.45	 0.50	 0.2	 0.4	 0.1354	 0.1503
1.0	 2.0	 0.45	 0.50	 0.2	 0.4	 0.1503	 0.1748
1.0	 2.0	 0.45	 0.50	 0.2	 0.4	 0.1748	 0.7000
1.0	 2.0	 0.45	 0.50	 0.4	 0.6	 0.0000	 0.0751
1.0	 2.0	 0.45	 0.50	 0.4	 0.6	 0.0751	 0.0841
1.0	 2.0	 0.45	 0.50	 0.4	 0.6	 0.0841	 0.0940
1.0	 2.0	 0.45	 0.50	 0.4	 0.6	 0.0940	 0.1093
1.0	 2.0	 0.45	 0.50	 0.4	 0.6	 0.1093	 0.7000
1.0	 2.0	 0.45	 0.50	 0.6	 0.8	 0.0000	 0.0768
1.0	 2.0	 0.45	 0.50	 0.6	 0.8	 0.0768	 0.1058
1.0	 2.0	 0.45	 0.50	 0.6	 0.8	 0.1058	 0.7000
1.0	 2.0	 0.50	 0.55	 0.0	 0.2	 0.0000	 0.1512
1.0	 2.0	 0.50	 0.55	 0.0	 0.2	 0.1512	 0.2094
1.0	 2.0	 0.50	 0.55	 0.0	 0.2	 0.2094	 0.7000
1.0	 2.0	 0.50	 0.55	 0.2	 0.4	 0.0000	 0.1120
1.0	 2.0	 0.50	 0.55	 0.2	 0.4	 0.1120	 0.1284
1.0	 2.0	 0.50	 0.55	 0.2	 0.4	 0.1284	 0.1429
1.0	 2.0	 0.50	 0.55	 0.2	 0.4	 0.1429	 0.1599
1.0	 2.0	 0.50	 0.55	 0.2	 0.4	 0.1599	 0.1952
1.0	 2.0	 0.50	 0.55	 0.2	 0.4	 0.1952	 0.7000
1.0	 2.0	 0.50	 0.55	 0.4	 0.6	 0.0000	 0.0805
1.0	 2.0	 0.50	 0.55	 0.4	 0.6	 0.0805	 0.0935
1.0	 2.0	 0.50	 0.55	 0.4	 0.6	 0.0935	 0.1141
