Q2l	 Q2u	 zl	 zu	 Ptl	 Ptu	 xl	 xu
1.0	 2.0	 0.30	 0.35	 0.0	 0.4	 0.0000	 0.0844
1.0	 2.0	 0.30	 0.35	 0.0	 0.4	 0.0844	 0.1197
1.0	 2.0	 0.30	 0.35	 0.0	 0.4	 0.1197	 0.7000
1.0	 2.0	 0.30	 0.35	 0.4	 0.6	 0.0000	 0.1141
1.0	 2.0	 0.30	 0.35	 0.4	 0.6	 0.1141	 0.7000
1.0	 2.0	 0.30	 0.35	 0.6	 1.6	 0.0000	 0.7000
1.0	 2.0	 0.35	 0.40	 0.0	 0.4	 0.0000	 0.0843
1.0	 2.0	 0.35	 0.40	 0.0	 0.4	 0.0843	 0.1042
1.0	 2.0	 0.35	 0.40	 0.0	 0.4	 0.1042	 0.1359
1.0	 2.0	 0.35	 0.40	 0.0	 0.4	 0.1359	 0.7000
1.0	 2.0	 0.35	 0.40	 0.4	 0.6	 0.0000	 0.0955
1.0	 2.0	 0.35	 0.40	 0.4	 0.6	 0.0955	 0.7000
1.0	 2.0	 0.35	 0.40	 0.6	 1.6	 0.0000	 0.7000
1.0	 2.0	 0.40	 0.45	 0.0	 0.2	 0.0000	 0.1567
1.0	 2.0	 0.40	 0.45	 0.0	 0.2	 0.1567	 0.7000
1.0	 2.0	 0.40	 0.45	 0.2	 0.4	 0.0000	 0.0974
1.0	 2.0	 0.40	 0.45	 0.2	 0.4	 0.0974	 0.1332
1.0	 2.0	 0.40	 0.45	 0.2	 0.4	 0.1332	 0.7000
1.0	 2.0	 0.40	 0.45	 0.4	 0.6	 0.0000	 0.1014
1.0	 2.0	 0.40	 0.45	 0.4	 0.6	 0.1014	 0.7000
1.0	 2.0	 0.40	 0.45	 0.6	 1.0	 0.0000	 0.1434
1.0	 2.0	 0.40	 0.45	 0.6	 1.0	 0.1434	 0.7000
1.0	 2.0	 0.45	 0.50	 0.0	 0.4	 0.0000	 0.0999
1.0	 2.0	 0.45	 0.50	 0.0	 0.4	 0.0999	 0.1248
1.0	 2.0	 0.45	 0.50	 0.0	 0.4	 0.1248	 0.1664
1.0	 2.0	 0.45	 0.50	 0.0	 0.4	 0.1664	 0.7000
1.0	 2.0	 0.45	 0.50	 0.4	 0.6	 0.0000	 0.1077
1.0	 2.0	 0.45	 0.50	 0.4	 0.6	 0.1077	 0.7000
1.0	 2.0	 0.45	 0.50	 0.6	 1.0	 0.0000	 0.1346
1.0	 2.0	 0.45	 0.50	 0.6	 1.0	 0.1346	 0.7000
1.0	 2.0	 0.50	 0.55	 0.0	 0.4	 0.0000	 0.1106
1.0	 2.0	 0.50	 0.55	 0.0	 0.4	 0.1106	 0.1447
1.0	 2.0	 0.50	 0.55	 0.0	 0.4	 0.1447	 0.7000
1.0	 2.0	 0.50	 0.55	 0.4	 0.6	 0.0000	 0.1191
1.0	 2.0	 0.50	 0.55	 0.4	 0.6	 0.1191	 0.7000
1.0	 2.0	 0.50	 0.55	 0.6	 1.0	 0.0000	 0.1341
1.0	 2.0	 0.50	 0.55	 0.6	 1.0	 0.1341	 0.7000
1.0	 2.0	 0.55	 0.60	 0.0	 0.4	 0.0000	 0.1227
1.0	 2.0	 0.55	 0.60	 0.0	 0.4	 0.1227	 0.1759
1.0	 2.0	 0.55	 0.60	 0.0	 0.4	 0.1759	 0.7000
1.0	 2.0	 0.55	 0.60	 0.4	 0.6	 0.0000	 0.1351
1.0	 2.0	 0.55	 0.60	 0.4	 0.6	 0.1351	 0.7000
1.0	 2.0	 0.55	 0.60	 0.6	 1.0	 0.0000	 0.1497
1.0	 2.0	 0.55	 0.60	 0.6	 1.0	 0.1497	 0.7000
1.0	 2.0	 0.60	 0.65	 0.0	 0.4	 0.0000	 0.1413
1.0	 2.0	 0.60	 0.65	 0.0	 0.4	 0.1413	 0.7000
1.0	 2.0	 0.60	 0.65	 0.4	 0.6	 0.0000	 0.1719
1.0	 2.0	 0.60	 0.65	 0.4	 0.6	 0.1719	 0.7000
1.0	 2.0	 0.60	 0.65	 0.6	 1.6	 0.0000	 0.1634
1.0	 2.0	 0.60	 0.65	 0.6	 1.6	 0.1634	 0.7000
1.0	 2.0	 0.65	 0.70	 0.0	 0.4	 0.0000	 0.1689
1.0	 2.0	 0.65	 0.70	 0.0	 0.4	 0.1689	 0.7000
1.0	 2.0	 0.65	 0.70	 0.4	 0.8	 0.0000	 0.1328
1.0	 2.0	 0.65	 0.70	 0.4	 0.8	 0.1328	 0.7000
1.0	 2.0	 0.65	 0.70	 0.8	 1.6	 0.0000	 0.7000
2.0	 3.0	 0.30	 0.35	 0.0	 1.6	 0.0000	 0.7000
2.0	 3.0	 0.35	 0.40	 0.0	 0.4	 0.0000	 0.1914
2.0	 3.0	 0.35	 0.40	 0.0	 0.4	 0.1914	 0.7000
2.0	 3.0	 0.35	 0.40	 0.4	 1.6	 0.0000	 0.7000
2.0	 3.0	 0.40	 0.45	 0.0	 0.4	 0.0000	 0.1918
2.0	 3.0	 0.40	 0.45	 0.0	 0.4	 0.1918	 0.7000
2.0	 3.0	 0.40	 0.45	 0.4	 1.0	 0.0000	 0.2487
2.0	 3.0	 0.40	 0.45	 0.4	 1.0	 0.2487	 0.7000
2.0	 3.0	 0.45	 0.50	 0.0	 0.4	 0.0000	 0.2040
2.0	 3.0	 0.45	 0.50	 0.0	 0.4	 0.2040	 0.7000
2.0	 3.0	 0.45	 0.50	 0.4	 1.0	 0.0000	 0.2357
2.0	 3.0	 0.45	 0.50	 0.4	 1.0	 0.2357	 0.7000
2.0	 3.0	 0.50	 0.55	 0.0	 0.4	 0.0000	 0.2201
2.0	 3.0	 0.50	 0.55	 0.0	 0.4	 0.2201	 0.7000
2.0	 3.0	 0.50	 0.55	 0.4	 1.0	 0.0000	 0.2575
2.0	 3.0	 0.50	 0.55	 0.4	 1.0	 0.2575	 0.7000
2.0	 3.0	 0.55	 0.60	 0.0	 0.4	 0.0000	 0.2504
2.0	 3.0	 0.55	 0.60	 0.0	 0.4	 0.2504	 0.7000
2.0	 3.0	 0.55	 0.60	 0.4	 1.6	 0.0000	 0.3031
2.0	 3.0	 0.55	 0.60	 0.4	 1.6	 0.3031	 0.7000
2.0	 3.0	 0.60	 0.65	 0.0	 0.6	 0.0000	 0.2376
2.0	 3.0	 0.60	 0.65	 0.0	 0.6	 0.2376	 0.7000
2.0	 3.0	 0.60	 0.65	 0.6	 1.6	 0.0000	 0.7000
2.0	 3.0	 0.65	 0.70	 0.0	 0.6	 0.0000	 0.3270
