Q2l	 Q2u	 zl	 zu	 Ptl	 Ptu	 xl	 xu
1.0	 2.0	 0.30	 0.35	 0.0	 0.4	 0.0000	 0.0728
1.0	 2.0	 0.30	 0.35	 0.0	 0.4	 0.0728	 0.0834
1.0	 2.0	 0.30	 0.35	 0.0	 0.4	 0.0834	 0.0950
1.0	 2.0	 0.30	 0.35	 0.0	 0.4	 0.0950	 0.1093
1.0	 2.0	 0.30	 0.35	 0.0	 0.4	 0.1093	 0.1374
1.0	 2.0	 0.30	 0.35	 0.0	 0.4	 0.1374	 0.7000
1.0	 2.0	 0.30	 0.35	 0.4	 0.6	 0.0000	 0.0660
1.0	 2.0	 0.30	 0.35	 0.4	 0.6	 0.0660	 0.0720
1.0	 2.0	 0.30	 0.35	 0.4	 0.6	 0.0720	 0.0784
1.0	 2.0	 0.30	 0.35	 0.4	 0.6	 0.0784	 0.0860
1.0	 2.0	 0.30	 0.35	 0.4	 0.6	 0.0860	 0.0960
1.0	 2.0	 0.30	 0.35	 0.4	 0.6	 0.0960	 0.1107
1.0	 2.0	 0.30	 0.35	 0.4	 0.6	 0.1107	 0.7000
1.0	 2.0	 0.30	 0.35	 0.6	 0.8	 0.0000	 0.0760
1.0	 2.0	 0.30	 0.35	 0.6	 0.8	 0.0760	 0.1093
1.0	 2.0	 0.30	 0.35	 0.6	 0.8	 0.1093	 0.7000
1.0	 2.0	 0.35	 0.40	 0.0	 0.4	 0.0000	 0.0781
1.0	 2.0	 0.35	 0.40	 0.0	 0.4	 0.0781	 0.0865
1.0	 2.0	 0.35	 0.40	 0.0	 0.4	 0.0865	 0.0950
1.0	 2.0	 0.35	 0.40	 0.0	 0.4	 0.0950	 0.1047
1.0	 2.0	 0.35	 0.40	 0.0	 0.4	 0.1047	 0.1156
1.0	 2.0	 0.35	 0.40	 0.0	 0.4	 0.1156	 0.1280
1.0	 2.0	 0.35	 0.40	 0.0	 0.4	 0.1280	 0.1494
1.0	 2.0	 0.35	 0.40	 0.0	 0.4	 0.1494	 0.7000
1.0	 2.0	 0.35	 0.40	 0.4	 0.6	 0.0000	 0.0690
1.0	 2.0	 0.35	 0.40	 0.4	 0.6	 0.0690	 0.0761
1.0	 2.0	 0.35	 0.40	 0.4	 0.6	 0.0761	 0.0825
1.0	 2.0	 0.35	 0.40	 0.4	 0.6	 0.0825	 0.0892
1.0	 2.0	 0.35	 0.40	 0.4	 0.6	 0.0892	 0.0971
1.0	 2.0	 0.35	 0.40	 0.4	 0.6	 0.0971	 0.1071
1.0	 2.0	 0.35	 0.40	 0.4	 0.6	 0.1071	 0.1200
1.0	 2.0	 0.35	 0.40	 0.4	 0.6	 0.1200	 0.1454
1.0	 2.0	 0.35	 0.40	 0.4	 0.6	 0.1454	 0.7000
1.0	 2.0	 0.35	 0.40	 0.6	 0.8	 0.0000	 0.0737
1.0	 2.0	 0.35	 0.40	 0.6	 0.8	 0.0737	 0.0884
1.0	 2.0	 0.35	 0.40	 0.6	 0.8	 0.0884	 0.1118
1.0	 2.0	 0.35	 0.40	 0.6	 0.8	 0.1118	 0.7000
1.0	 2.0	 0.35	 0.40	 0.8	 1.6	 0.0000	 0.7000
1.0	 2.0	 0.40	 0.45	 0.0	 0.2	 0.0000	 0.1574
1.0	 2.0	 0.40	 0.45	 0.0	 0.2	 0.1574	 0.7000
1.0	 2.0	 0.40	 0.45	 0.2	 0.4	 0.0000	 0.0854
1.0	 2.0	 0.40	 0.45	 0.2	 0.4	 0.0854	 0.0961
1.0	 2.0	 0.40	 0.45	 0.2	 0.4	 0.0961	 0.1065
1.0	 2.0	 0.40	 0.45	 0.2	 0.4	 0.1065	 0.1180
1.0	 2.0	 0.40	 0.45	 0.2	 0.4	 0.1180	 0.1313
1.0	 2.0	 0.40	 0.45	 0.2	 0.4	 0.1313	 0.1513
1.0	 2.0	 0.40	 0.45	 0.2	 0.4	 0.1513	 0.7000
1.0	 2.0	 0.40	 0.45	 0.4	 0.6	 0.0000	 0.0737
1.0	 2.0	 0.40	 0.45	 0.4	 0.6	 0.0737	 0.0824
1.0	 2.0	 0.40	 0.45	 0.4	 0.6	 0.0824	 0.0907
1.0	 2.0	 0.40	 0.45	 0.4	 0.6	 0.0907	 0.0992
1.0	 2.0	 0.40	 0.45	 0.4	 0.6	 0.0992	 0.1091
1.0	 2.0	 0.40	 0.45	 0.4	 0.6	 0.1091	 0.1219
1.0	 2.0	 0.40	 0.45	 0.4	 0.6	 0.1219	 0.1408
1.0	 2.0	 0.40	 0.45	 0.4	 0.6	 0.1408	 0.7000
1.0	 2.0	 0.40	 0.45	 0.6	 0.8	 0.0000	 0.0763
1.0	 2.0	 0.40	 0.45	 0.6	 0.8	 0.0763	 0.0915
1.0	 2.0	 0.40	 0.45	 0.6	 0.8	 0.0915	 0.1117
1.0	 2.0	 0.40	 0.45	 0.6	 0.8	 0.1117	 0.7000
1.0	 2.0	 0.40	 0.45	 0.8	 1.0	 0.0000	 0.1618
1.0	 2.0	 0.40	 0.45	 0.8	 1.0	 0.1618	 0.7000
1.0	 2.0	 0.45	 0.50	 0.0	 0.2	 0.0000	 0.1573
1.0	 2.0	 0.45	 0.50	 0.0	 0.2	 0.1573	 0.7000
1.0	 2.0	 0.45	 0.50	 0.2	 0.4	 0.0000	 0.0937
1.0	 2.0	 0.45	 0.50	 0.2	 0.4	 0.0937	 0.1090
1.0	 2.0	 0.45	 0.50	 0.2	 0.4	 0.1090	 0.1228
1.0	 2.0	 0.45	 0.50	 0.2	 0.4	 0.1228	 0.1382
1.0	 2.0	 0.45	 0.50	 0.2	 0.4	 0.1382	 0.1629
1.0	 2.0	 0.45	 0.50	 0.2	 0.4	 0.1629	 0.7000
1.0	 2.0	 0.45	 0.50	 0.4	 0.6	 0.0000	 0.0789
1.0	 2.0	 0.45	 0.50	 0.4	 0.6	 0.0789	 0.0900
1.0	 2.0	 0.45	 0.50	 0.4	 0.6	 0.0900	 0.1013
1.0	 2.0	 0.45	 0.50	 0.4	 0.6	 0.1013	 0.1140
1.0	 2.0	 0.45	 0.50	 0.4	 0.6	 0.1140	 0.1294
1.0	 2.0	 0.45	 0.50	 0.4	 0.6	 0.1294	 0.1574
1.0	 2.0	 0.45	 0.50	 0.4	 0.6	 0.1574	 0.7000
1.0	 2.0	 0.45	 0.50	 0.6	 0.8	 0.0000	 0.0801
1.0	 2.0	 0.45	 0.50	 0.6	 0.8	 0.0801	 0.0985
1.0	 2.0	 0.45	 0.50	 0.6	 0.8	 0.0985	 0.1248
1.0	 2.0	 0.45	 0.50	 0.6	 0.8	 0.1248	 0.7000
1.0	 2.0	 0.45	 0.50	 0.8	 1.0	 0.0000	 0.1175
1.0	 2.0	 0.45	 0.50	 0.8	 1.0	 0.1175	 0.7000
1.0	 2.0	 0.50	 0.55	 0.0	 0.2	 0.0000	 0.1734
1.0	 2.0	 0.50	 0.55	 0.0	 0.2	 0.1734	 0.7000
1.0	 2.0	 0.50	 0.55	 0.2	 0.4	 0.0000	 0.1040
1.0	 2.0	 0.50	 0.55	 0.2	 0.4	 0.1040	 0.1252
1.0	 2.0	 0.50	 0.55	 0.2	 0.4	 0.1252	 0.1466
1.0	 2.0	 0.50	 0.55	 0.2	 0.4	 0.1466	 0.1861
1.0	 2.0	 0.50	 0.55	 0.2	 0.4	 0.1861	 0.7000
1.0	 2.0	 0.50	 0.55	 0.4	 0.6	 0.0000	 0.0851
1.0	 2.0	 0.50	 0.55	 0.4	 0.6	 0.0851	 0.1004
1.0	 2.0	 0.50	 0.55	 0.4	 0.6	 0.1004	 0.1170
1.0	 2.0	 0.50	 0.55	 0.4	 0.6	 0.1170	 0.1380
1.0	 2.0	 0.50	 0.55	 0.4	 0.6	 0.1380	 0.7000
1.0	 2.0	 0.50	 0.55	 0.6	 0.8	 0.0000	 0.0849
1.0	 2.0	 0.50	 0.55	 0.6	 0.8	 0.0849	 0.1089
1.0	 2.0	 0.50	 0.55	 0.6	 0.8	 0.1089	 0.1551
1.0	 2.0	 0.50	 0.55	 0.6	 0.8	 0.1551	 0.7000
1.0	 2.0	 0.50	 0.55	 0.8	 1.0	 0.0000	 0.1135
1.0	 2.0	 0.50	 0.55	 0.8	 1.0	 0.1135	 0.7000
1.0	 2.0	 0.50	 0.55	 1.0	 1.6	 0.0000	 0.7000
1.0	 2.0	 0.55	 0.60	 0.0	 0.2	 0.0000	 0.2017
1.0	 2.0	 0.55	 0.60	 0.0	 0.2	 0.2017	 0.7000
1.0	 2.0	 0.55	 0.60	 0.2	 0.4	 0.0000	 0.1166
1.0	 2.0	 0.55	 0.60	 0.2	 0.4	 0.1166	 0.1463
1.0	 2.0	 0.55	 0.60	 0.2	 0.4	 0.1463	 0.1979
1.0	 2.0	 0.55	 0.60	 0.2	 0.4	 0.1979	 0.7000
1.0	 2.0	 0.55	 0.60	 0.4	 0.6	 0.0000	 0.0927
1.0	 2.0	 0.55	 0.60	 0.4	 0.6	 0.0927	 0.1138
1.0	 2.0	 0.55	 0.60	 0.4	 0.6	 0.1138	 0.1405
1.0	 2.0	 0.55	 0.60	 0.4	 0.6	 0.1405	 0.7000
1.0	 2.0	 0.55	 0.60	 0.6	 0.8	 0.0000	 0.0910
1.0	 2.0	 0.55	 0.60	 0.6	 0.8	 0.0910	 0.1242
1.0	 2.0	 0.55	 0.60	 0.6	 0.8	 0.1242	 0.7000
1.0	 2.0	 0.55	 0.60	 0.8	 1.0	 0.0000	 0.1211
1.0	 2.0	 0.55	 0.60	 0.8	 1.0	 0.1211	 0.7000
1.0	 2.0	 0.55	 0.60	 1.0	 1.6	 0.0000	 0.7000
1.0	 2.0	 0.60	 0.65	 0.0	 0.4	 0.0000	 0.1277
1.0	 2.0	 0.60	 0.65	 0.0	 0.4	 0.1277	 0.1606
1.0	 2.0	 0.60	 0.65	 0.0	 0.4	 0.1606	 0.2138
1.0	 2.0	 0.60	 0.65	 0.0	 0.4	 0.2138	 0.7000
1.0	 2.0	 0.60	 0.65	 0.4	 0.6	 0.0000	 0.1034
1.0	 2.0	 0.60	 0.65	 0.4	 0.6	 0.1034	 0.1358
1.0	 2.0	 0.60	 0.65	 0.4	 0.6	 0.1358	 0.7000
1.0	 2.0	 0.60	 0.65	 0.6	 0.8	 0.0000	 0.0995
1.0	 2.0	 0.60	 0.65	 0.6	 0.8	 0.0995	 0.1565
1.0	 2.0	 0.60	 0.65	 0.6	 0.8	 0.1565	 0.7000
1.0	 2.0	 0.60	 0.65	 0.8	 1.0	 0.0000	 0.1355
1.0	 2.0	 0.60	 0.65	 0.8	 1.0	 0.1355	 0.7000
1.0	 2.0	 0.60	 0.65	 1.0	 1.6	 0.0000	 0.7000
1.0	 2.0	 0.65	 0.70	 0.0	 0.4	 0.0000	 0.1448
1.0	 2.0	 0.65	 0.70	 0.0	 0.4	 0.1448	 0.2050
1.0	 2.0	 0.65	 0.70	 0.0	 0.4	 0.2050	 0.7000
1.0	 2.0	 0.65	 0.70	 0.4	 0.6	 0.0000	 0.1171
1.0	 2.0	 0.65	 0.70	 0.4	 0.6	 0.1171	 0.1950
1.0	 2.0	 0.65	 0.70	 0.4	 0.6	 0.1950	 0.7000
1.0	 2.0	 0.65	 0.70	 0.6	 0.8	 0.0000	 0.1111
1.0	 2.0	 0.65	 0.70	 0.6	 0.8	 0.1111	 0.7000
1.0	 2.0	 0.65	 0.70	 0.8	 1.6	 0.0000	 0.1075
1.0	 2.0	 0.65	 0.70	 0.8	 1.6	 0.1075	 0.7000
2.0	 3.0	 0.30	 0.35	 0.0	 0.4	 0.0000	 0.1772
2.0	 3.0	 0.30	 0.35	 0.0	 0.4	 0.1772	 0.7000
2.0	 3.0	 0.30	 0.35	 0.4	 1.6	 0.0000	 0.7000
2.0	 3.0	 0.35	 0.40	 0.0	 0.4	 0.0000	 0.1557
2.0	 3.0	 0.35	 0.40	 0.0	 0.4	 0.1557	 0.1703
2.0	 3.0	 0.35	 0.40	 0.0	 0.4	 0.1703	 0.1893
2.0	 3.0	 0.35	 0.40	 0.0	 0.4	 0.1893	 0.2258
2.0	 3.0	 0.35	 0.40	 0.0	 0.4	 0.2258	 0.7000
2.0	 3.0	 0.35	 0.40	 0.4	 0.6	 0.0000	 0.1642
2.0	 3.0	 0.35	 0.40	 0.4	 0.6	 0.1642	 0.7000
2.0	 3.0	 0.35	 0.40	 0.6	 1.6	 0.0000	 0.7000
2.0	 3.0	 0.40	 0.45	 0.0	 0.2	 0.0000	 0.2101
2.0	 3.0	 0.40	 0.45	 0.0	 0.2	 0.2101	 0.7000
2.0	 3.0	 0.40	 0.45	 0.2	 0.4	 0.0000	 0.1670
2.0	 3.0	 0.40	 0.45	 0.2	 0.4	 0.1670	 0.1863
2.0	 3.0	 0.40	 0.45	 0.2	 0.4	 0.1863	 0.2099
2.0	 3.0	 0.40	 0.45	 0.2	 0.4	 0.2099	 0.7000
2.0	 3.0	 0.40	 0.45	 0.4	 0.6	 0.0000	 0.1682
2.0	 3.0	 0.40	 0.45	 0.4	 0.6	 0.1682	 0.2044
2.0	 3.0	 0.40	 0.45	 0.4	 0.6	 0.2044	 0.7000
2.0	 3.0	 0.40	 0.45	 0.6	 1.0	 0.0000	 0.2032
2.0	 3.0	 0.40	 0.45	 0.6	 1.0	 0.2032	 0.7000
2.0	 3.0	 0.45	 0.50	 0.0	 0.2	 0.0000	 0.2169
2.0	 3.0	 0.45	 0.50	 0.0	 0.2	 0.2169	 0.7000
2.0	 3.0	 0.45	 0.50	 0.2	 0.4	 0.0000	 0.1769
2.0	 3.0	 0.45	 0.50	 0.2	 0.4	 0.1769	 0.2012
2.0	 3.0	 0.45	 0.50	 0.2	 0.4	 0.2012	 0.2316
2.0	 3.0	 0.45	 0.50	 0.2	 0.4	 0.2316	 0.7000
2.0	 3.0	 0.45	 0.50	 0.4	 0.6	 0.0000	 0.1756
2.0	 3.0	 0.45	 0.50	 0.4	 0.6	 0.1756	 0.2168
2.0	 3.0	 0.45	 0.50	 0.4	 0.6	 0.2168	 0.7000
2.0	 3.0	 0.45	 0.50	 0.6	 0.8	 0.0000	 0.2461
2.0	 3.0	 0.45	 0.50	 0.6	 0.8	 0.2461	 0.7000
2.0	 3.0	 0.45	 0.50	 0.8	 1.6	 0.0000	 0.7000
2.0	 3.0	 0.50	 0.55	 0.0	 0.2	 0.0000	 0.2321
2.0	 3.0	 0.50	 0.55	 0.0	 0.2	 0.2321	 0.7000
2.0	 3.0	 0.50	 0.55	 0.2	 0.4	 0.0000	 0.1882
2.0	 3.0	 0.50	 0.55	 0.2	 0.4	 0.1882	 0.2210
2.0	 3.0	 0.50	 0.55	 0.2	 0.4	 0.2210	 0.2891
2.0	 3.0	 0.50	 0.55	 0.2	 0.4	 0.2891	 0.7000
2.0	 3.0	 0.50	 0.55	 0.4	 0.6	 0.0000	 0.1866
2.0	 3.0	 0.50	 0.55	 0.4	 0.6	 0.1866	 0.2462
