Q2l	 Q2u	 zl	 zu	 Ptl	 Ptu	 xl	 xu
1.0	 2.0	 0.35	 0.40	 0.0	 1.6	 0.0000	 0.7000
1.0	 2.0	 0.40	 0.45	 0.0	 0.4	 0.0000	 0.1153
1.0	 2.0	 0.40	 0.45	 0.0	 0.4	 0.1153	 0.7000
1.0	 2.0	 0.40	 0.45	 0.4	 0.6	 0.0000	 0.1111
1.0	 2.0	 0.40	 0.45	 0.4	 0.6	 0.1111	 0.7000
1.0	 2.0	 0.40	 0.45	 0.6	 1.6	 0.0000	 0.7000
1.0	 2.0	 0.45	 0.50	 0.0	 0.4	 0.0000	 0.1111
1.0	 2.0	 0.45	 0.50	 0.0	 0.4	 0.1111	 0.1429
1.0	 2.0	 0.45	 0.50	 0.0	 0.4	 0.1429	 0.7000
1.0	 2.0	 0.45	 0.50	 0.4	 0.6	 0.0000	 0.1109
1.0	 2.0	 0.45	 0.50	 0.4	 0.6	 0.1109	 0.7000
1.0	 2.0	 0.45	 0.50	 0.6	 1.0	 0.0000	 0.1446
1.0	 2.0	 0.45	 0.50	 0.6	 1.0	 0.1446	 0.7000
1.0	 2.0	 0.50	 0.55	 0.0	 0.4	 0.0000	 0.1174
1.0	 2.0	 0.50	 0.55	 0.0	 0.4	 0.1174	 0.1447
1.0	 2.0	 0.50	 0.55	 0.0	 0.4	 0.1447	 0.1941
1.0	 2.0	 0.50	 0.55	 0.0	 0.4	 0.1941	 0.7000
1.0	 2.0	 0.50	 0.55	 0.4	 0.6	 0.0000	 0.1152
1.0	 2.0	 0.50	 0.55	 0.4	 0.6	 0.1152	 0.1899
1.0	 2.0	 0.50	 0.55	 0.4	 0.6	 0.1899	 0.7000
1.0	 2.0	 0.50	 0.55	 0.6	 0.8	 0.0000	 0.1693
1.0	 2.0	 0.50	 0.55	 0.6	 0.8	 0.1693	 0.7000
1.0	 2.0	 0.50	 0.55	 0.8	 1.6	 0.0000	 0.7000
1.0	 2.0	 0.55	 0.60	 0.0	 0.4	 0.0000	 0.1246
1.0	 2.0	 0.55	 0.60	 0.0	 0.4	 0.1246	 0.1530
1.0	 2.0	 0.55	 0.60	 0.0	 0.4	 0.1530	 0.2023
1.0	 2.0	 0.55	 0.60	 0.0	 0.4	 0.2023	 0.7000
1.0	 2.0	 0.55	 0.60	 0.4	 0.6	 0.0000	 0.1230
1.0	 2.0	 0.55	 0.60	 0.4	 0.6	 0.1230	 0.2166
1.0	 2.0	 0.55	 0.60	 0.4	 0.6	 0.2166	 0.7000
1.0	 2.0	 0.55	 0.60	 0.6	 0.8	 0.0000	 0.1718
1.0	 2.0	 0.55	 0.60	 0.6	 0.8	 0.1718	 0.7000
1.0	 2.0	 0.55	 0.60	 0.8	 1.6	 0.0000	 0.7000
1.0	 2.0	 0.60	 0.65	 0.0	 0.4	 0.0000	 0.1333
1.0	 2.0	 0.60	 0.65	 0.0	 0.4	 0.1333	 0.1680
1.0	 2.0	 0.60	 0.65	 0.0	 0.4	 0.1680	 0.7000
1.0	 2.0	 0.60	 0.65	 0.4	 0.6	 0.0000	 0.1332
1.0	 2.0	 0.60	 0.65	 0.4	 0.6	 0.1332	 0.7000
1.0	 2.0	 0.60	 0.65	 0.6	 0.8	 0.0000	 0.2116
1.0	 2.0	 0.60	 0.65	 0.6	 0.8	 0.2116	 0.7000
1.0	 2.0	 0.60	 0.65	 0.8	 1.6	 0.0000	 0.7000
1.0	 2.0	 0.65	 0.70	 0.0	 0.4	 0.0000	 0.1439
1.0	 2.0	 0.65	 0.70	 0.0	 0.4	 0.1439	 0.1895
1.0	 2.0	 0.65	 0.70	 0.0	 0.4	 0.1895	 0.7000
1.0	 2.0	 0.65	 0.70	 0.4	 0.6	 0.0000	 0.1482
1.0	 2.0	 0.65	 0.70	 0.4	 0.6	 0.1482	 0.7000
1.0	 2.0	 0.65	 0.70	 0.6	 1.0	 0.0000	 0.2018
1.0	 2.0	 0.65	 0.70	 0.6	 1.0	 0.2018	 0.7000
2.0	 3.0	 0.50	 0.55	 0.0	 1.6	 0.0000	 0.7000
2.0	 3.0	 0.55	 0.60	 0.0	 0.8	 0.0000	 0.3137
2.0	 3.0	 0.55	 0.60	 0.0	 0.8	 0.3137	 0.7000
2.0	 3.0	 0.60	 0.65	 0.0	 0.8	 0.0000	 0.3460
2.0	 3.0	 0.60	 0.65	 0.0	 0.8	 0.3460	 0.7000
2.0	 3.0	 0.65	 0.70	 0.0	 1.6	 0.0000	 0.7000
3.0	 4.0	 0.50	 0.55	 0.0	 1.6	 0.0000	 0.7000
3.0	 4.0	 0.55	 0.60	 0.0	 1.6	 0.0000	 0.7000
3.0	 4.0	 0.60	 0.65	 0.0	 1.6	 0.0000	 0.7000
4.0	 5.0	 0.50	 0.55	 0.0	 1.6	 0.0000	 0.7000
