Q2l	 Q2u	 zl	 zu	 Ptl	 Ptu	 xl	 xu
1.0	 2.0	 0.30	 0.35	 0.0	 0.2	 0.0000	 0.1038
1.0	 2.0	 0.30	 0.35	 0.0	 0.2	 0.1038	 0.1265
1.0	 2.0	 0.30	 0.35	 0.0	 0.2	 0.1265	 0.1499
1.0	 2.0	 0.30	 0.35	 0.0	 0.2	 0.1499	 0.1808
1.0	 2.0	 0.30	 0.35	 0.0	 0.2	 0.1808	 0.2682
1.0	 2.0	 0.30	 0.35	 0.0	 0.2	 0.2682	 0.7000
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.0000	 0.0827
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.0827	 0.0958
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.0958	 0.1091
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.1091	 0.1225
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.1225	 0.1365
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.1365	 0.1533
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.1533	 0.1792
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.1792	 0.2393
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.2393	 0.7000
1.0	 2.0	 0.30	 0.35	 0.4	 0.6	 0.0000	 0.0815
1.0	 2.0	 0.30	 0.35	 0.4	 0.6	 0.0815	 0.0974
1.0	 2.0	 0.30	 0.35	 0.4	 0.6	 0.0974	 0.1132
1.0	 2.0	 0.30	 0.35	 0.4	 0.6	 0.1132	 0.1339
1.0	 2.0	 0.30	 0.35	 0.4	 0.6	 0.1339	 0.1714
1.0	 2.0	 0.30	 0.35	 0.4	 0.6	 0.1714	 0.7000
1.0	 2.0	 0.30	 0.35	 0.6	 0.8	 0.0000	 0.1093
1.0	 2.0	 0.30	 0.35	 0.6	 0.8	 0.1093	 0.7000
1.0	 2.0	 0.35	 0.40	 0.0	 0.2	 0.0000	 0.1144
1.0	 2.0	 0.35	 0.40	 0.0	 0.2	 0.1144	 0.1425
1.0	 2.0	 0.35	 0.40	 0.0	 0.2	 0.1425	 0.1749
1.0	 2.0	 0.35	 0.40	 0.0	 0.2	 0.1749	 0.2584
1.0	 2.0	 0.35	 0.40	 0.0	 0.2	 0.2584	 0.7000
1.0	 2.0	 0.35	 0.40	 0.2	 0.4	 0.0000	 0.0911
1.0	 2.0	 0.35	 0.40	 0.2	 0.4	 0.0911	 0.1073
1.0	 2.0	 0.35	 0.40	 0.2	 0.4	 0.1073	 0.1239
1.0	 2.0	 0.35	 0.40	 0.2	 0.4	 0.1239	 0.1419
1.0	 2.0	 0.35	 0.40	 0.2	 0.4	 0.1419	 0.1657
1.0	 2.0	 0.35	 0.40	 0.2	 0.4	 0.1657	 0.2113
1.0	 2.0	 0.35	 0.40	 0.2	 0.4	 0.2113	 0.7000
1.0	 2.0	 0.35	 0.40	 0.4	 0.6	 0.0000	 0.0864
1.0	 2.0	 0.35	 0.40	 0.4	 0.6	 0.0864	 0.1060
1.0	 2.0	 0.35	 0.40	 0.4	 0.6	 0.1060	 0.1287
1.0	 2.0	 0.35	 0.40	 0.4	 0.6	 0.1287	 0.1682
1.0	 2.0	 0.35	 0.40	 0.4	 0.6	 0.1682	 0.7000
1.0	 2.0	 0.35	 0.40	 0.6	 0.8	 0.0000	 0.1077
1.0	 2.0	 0.35	 0.40	 0.6	 0.8	 0.1077	 0.2029
1.0	 2.0	 0.35	 0.40	 0.6	 0.8	 0.2029	 0.7000
1.0	 2.0	 0.35	 0.40	 0.8	 1.6	 0.0000	 0.7000
1.0	 2.0	 0.40	 0.45	 0.0	 0.2	 0.0000	 0.1249
1.0	 2.0	 0.40	 0.45	 0.0	 0.2	 0.1249	 0.1622
1.0	 2.0	 0.40	 0.45	 0.0	 0.2	 0.1622	 0.2384
1.0	 2.0	 0.40	 0.45	 0.0	 0.2	 0.2384	 0.7000
1.0	 2.0	 0.40	 0.45	 0.2	 0.4	 0.0000	 0.0965
1.0	 2.0	 0.40	 0.45	 0.2	 0.4	 0.0965	 0.1176
1.0	 2.0	 0.40	 0.45	 0.2	 0.4	 0.1176	 0.1392
1.0	 2.0	 0.40	 0.45	 0.2	 0.4	 0.1392	 0.1668
1.0	 2.0	 0.40	 0.45	 0.2	 0.4	 0.1668	 0.2280
1.0	 2.0	 0.40	 0.45	 0.2	 0.4	 0.2280	 0.7000
1.0	 2.0	 0.40	 0.45	 0.4	 0.6	 0.0000	 0.0921
1.0	 2.0	 0.40	 0.45	 0.4	 0.6	 0.0921	 0.1176
1.0	 2.0	 0.40	 0.45	 0.4	 0.6	 0.1176	 0.1515
1.0	 2.0	 0.40	 0.45	 0.4	 0.6	 0.1515	 0.7000
1.0	 2.0	 0.40	 0.45	 0.6	 0.8	 0.0000	 0.1117
1.0	 2.0	 0.40	 0.45	 0.6	 0.8	 0.1117	 0.7000
1.0	 2.0	 0.40	 0.45	 0.8	 1.6	 0.0000	 0.7000
1.0	 2.0	 0.45	 0.50	 0.0	 0.2	 0.0000	 0.1399
1.0	 2.0	 0.45	 0.50	 0.0	 0.2	 0.1399	 0.2016
1.0	 2.0	 0.45	 0.50	 0.0	 0.2	 0.2016	 0.7000
1.0	 2.0	 0.45	 0.50	 0.2	 0.4	 0.0000	 0.1062
1.0	 2.0	 0.45	 0.50	 0.2	 0.4	 0.1062	 0.1326
1.0	 2.0	 0.45	 0.50	 0.2	 0.4	 0.1326	 0.1639
1.0	 2.0	 0.45	 0.50	 0.2	 0.4	 0.1639	 0.2373
1.0	 2.0	 0.45	 0.50	 0.2	 0.4	 0.2373	 0.7000
1.0	 2.0	 0.45	 0.50	 0.4	 0.6	 0.0000	 0.0996
1.0	 2.0	 0.45	 0.50	 0.4	 0.6	 0.0996	 0.1344
1.0	 2.0	 0.45	 0.50	 0.4	 0.6	 0.1344	 0.2440
1.0	 2.0	 0.45	 0.50	 0.4	 0.6	 0.2440	 0.7000
1.0	 2.0	 0.45	 0.50	 0.6	 0.8	 0.0000	 0.1176
1.0	 2.0	 0.45	 0.50	 0.6	 0.8	 0.1176	 0.7000
1.0	 2.0	 0.45	 0.50	 0.8	 1.6	 0.0000	 0.7000
1.0	 2.0	 0.50	 0.55	 0.0	 0.2	 0.0000	 0.1563
1.0	 2.0	 0.50	 0.55	 0.0	 0.2	 0.1563	 0.7000
1.0	 2.0	 0.50	 0.55	 0.2	 0.4	 0.0000	 0.1157
1.0	 2.0	 0.50	 0.55	 0.2	 0.4	 0.1157	 0.1515
1.0	 2.0	 0.50	 0.55	 0.2	 0.4	 0.1515	 0.2142
1.0	 2.0	 0.50	 0.55	 0.2	 0.4	 0.2142	 0.7000
1.0	 2.0	 0.50	 0.55	 0.4	 0.6	 0.0000	 0.1073
1.0	 2.0	 0.50	 0.55	 0.4	 0.6	 0.1073	 0.1531
1.0	 2.0	 0.50	 0.55	 0.4	 0.6	 0.1531	 0.7000
1.0	 2.0	 0.50	 0.55	 0.6	 0.8	 0.0000	 0.1281
1.0	 2.0	 0.50	 0.55	 0.6	 0.8	 0.1281	 0.7000
1.0	 2.0	 0.50	 0.55	 0.8	 1.6	 0.0000	 0.7000
1.0	 2.0	 0.55	 0.60	 0.0	 0.2	 0.0000	 0.1822
1.0	 2.0	 0.55	 0.60	 0.0	 0.2	 0.1822	 0.7000
1.0	 2.0	 0.55	 0.60	 0.2	 0.4	 0.0000	 0.1272
1.0	 2.0	 0.55	 0.60	 0.2	 0.4	 0.1272	 0.1784
1.0	 2.0	 0.55	 0.60	 0.2	 0.4	 0.1784	 0.7000
1.0	 2.0	 0.55	 0.60	 0.4	 0.6	 0.0000	 0.1177
1.0	 2.0	 0.55	 0.60	 0.4	 0.6	 0.1177	 0.2020
1.0	 2.0	 0.55	 0.60	 0.4	 0.6	 0.2020	 0.7000
1.0	 2.0	 0.55	 0.60	 0.6	 0.8	 0.0000	 0.1421
1.0	 2.0	 0.55	 0.60	 0.6	 0.8	 0.1421	 0.7000
1.0	 2.0	 0.55	 0.60	 0.8	 1.6	 0.0000	 0.7000
1.0	 2.0	 0.60	 0.65	 0.0	 0.2	 0.0000	 0.2665
1.0	 2.0	 0.60	 0.65	 0.0	 0.2	 0.2665	 0.7000
1.0	 2.0	 0.60	 0.65	 0.2	 0.4	 0.0000	 0.1417
1.0	 2.0	 0.60	 0.65	 0.2	 0.4	 0.1417	 0.7000
1.0	 2.0	 0.60	 0.65	 0.4	 0.6	 0.0000	 0.1302
1.0	 2.0	 0.60	 0.65	 0.4	 0.6	 0.1302	 0.7000
1.0	 2.0	 0.60	 0.65	 0.6	 0.8	 0.0000	 0.1691
1.0	 2.0	 0.60	 0.65	 0.6	 0.8	 0.1691	 0.7000
1.0	 2.0	 0.60	 0.65	 0.8	 1.6	 0.0000	 0.7000
1.0	 2.0	 0.65	 0.70	 0.0	 0.4	 0.0000	 0.1387
1.0	 2.0	 0.65	 0.70	 0.0	 0.4	 0.1387	 0.2053
1.0	 2.0	 0.65	 0.70	 0.0	 0.4	 0.2053	 0.7000
1.0	 2.0	 0.65	 0.70	 0.4	 0.6	 0.0000	 0.1500
1.0	 2.0	 0.65	 0.70	 0.4	 0.6	 0.1500	 0.7000
1.0	 2.0	 0.65	 0.70	 0.6	 1.0	 0.0000	 0.1312
1.0	 2.0	 0.65	 0.70	 0.6	 1.0	 0.1312	 0.7000
2.0	 3.0	 0.30	 0.35	 0.0	 0.2	 0.0000	 0.2046
2.0	 3.0	 0.30	 0.35	 0.0	 0.2	 0.2046	 0.2410
2.0	 3.0	 0.30	 0.35	 0.0	 0.2	 0.2410	 0.2873
2.0	 3.0	 0.30	 0.35	 0.0	 0.2	 0.2873	 0.7000
2.0	 3.0	 0.30	 0.35	 0.2	 0.4	 0.0000	 0.1761
2.0	 3.0	 0.30	 0.35	 0.2	 0.4	 0.1761	 0.2003
2.0	 3.0	 0.30	 0.35	 0.2	 0.4	 0.2003	 0.2242
2.0	 3.0	 0.30	 0.35	 0.2	 0.4	 0.2242	 0.2546
2.0	 3.0	 0.30	 0.35	 0.2	 0.4	 0.2546	 0.3004
2.0	 3.0	 0.30	 0.35	 0.2	 0.4	 0.3004	 0.7000
2.0	 3.0	 0.30	 0.35	 0.4	 0.6	 0.0000	 0.1738
2.0	 3.0	 0.30	 0.35	 0.4	 0.6	 0.1738	 0.2170
2.0	 3.0	 0.30	 0.35	 0.4	 0.6	 0.2170	 0.3042
2.0	 3.0	 0.30	 0.35	 0.4	 0.6	 0.3042	 0.7000
2.0	 3.0	 0.30	 0.35	 0.6	 1.0	 0.0000	 0.2991
2.0	 3.0	 0.30	 0.35	 0.6	 1.0	 0.2991	 0.7000
2.0	 3.0	 0.35	 0.40	 0.0	 0.2	 0.0000	 0.2156
2.0	 3.0	 0.35	 0.40	 0.0	 0.2	 0.2156	 0.2639
2.0	 3.0	 0.35	 0.40	 0.0	 0.2	 0.2639	 0.3564
2.0	 3.0	 0.35	 0.40	 0.0	 0.2	 0.3564	 0.7000
2.0	 3.0	 0.35	 0.40	 0.2	 0.4	 0.0000	 0.1869
2.0	 3.0	 0.35	 0.40	 0.2	 0.4	 0.1869	 0.2161
2.0	 3.0	 0.35	 0.40	 0.2	 0.4	 0.2161	 0.2503
2.0	 3.0	 0.35	 0.40	 0.2	 0.4	 0.2503	 0.3028
2.0	 3.0	 0.35	 0.40	 0.2	 0.4	 0.3028	 0.7000
2.0	 3.0	 0.35	 0.40	 0.4	 0.6	 0.0000	 0.1873
2.0	 3.0	 0.35	 0.40	 0.4	 0.6	 0.1873	 0.2504
2.0	 3.0	 0.35	 0.40	 0.4	 0.6	 0.2504	 0.7000
2.0	 3.0	 0.35	 0.40	 0.6	 0.8	 0.0000	 0.3090
2.0	 3.0	 0.35	 0.40	 0.6	 0.8	 0.3090	 0.7000
2.0	 3.0	 0.40	 0.45	 0.0	 0.2	 0.0000	 0.2320
2.0	 3.0	 0.40	 0.45	 0.0	 0.2	 0.2320	 0.3093
2.0	 3.0	 0.40	 0.45	 0.0	 0.2	 0.3093	 0.7000
2.0	 3.0	 0.40	 0.45	 0.2	 0.4	 0.0000	 0.1965
2.0	 3.0	 0.40	 0.45	 0.2	 0.4	 0.1965	 0.2340
2.0	 3.0	 0.40	 0.45	 0.2	 0.4	 0.2340	 0.2880
2.0	 3.0	 0.40	 0.45	 0.2	 0.4	 0.2880	 0.7000
2.0	 3.0	 0.40	 0.45	 0.4	 0.6	 0.0000	 0.2007
2.0	 3.0	 0.40	 0.45	 0.4	 0.6	 0.2007	 0.3059
2.0	 3.0	 0.40	 0.45	 0.4	 0.6	 0.3059	 0.7000
2.0	 3.0	 0.40	 0.45	 0.6	 1.0	 0.0000	 0.2562
2.0	 3.0	 0.40	 0.45	 0.6	 1.0	 0.2562	 0.7000
2.0	 3.0	 0.45	 0.50	 0.0	 0.2	 0.0000	 0.2528
2.0	 3.0	 0.45	 0.50	 0.0	 0.2	 0.2528	 0.7000
2.0	 3.0	 0.45	 0.50	 0.2	 0.4	 0.0000	 0.2109
2.0	 3.0	 0.45	 0.50	 0.2	 0.4	 0.2109	 0.2642
2.0	 3.0	 0.45	 0.50	 0.2	 0.4	 0.2642	 0.7000
2.0	 3.0	 0.45	 0.50	 0.4	 0.6	 0.0000	 0.2180
2.0	 3.0	 0.45	 0.50	 0.4	 0.6	 0.2180	 0.7000
2.0	 3.0	 0.45	 0.50	 0.6	 1.0	 0.0000	 0.2695
2.0	 3.0	 0.45	 0.50	 0.6	 1.0	 0.2695	 0.7000
2.0	 3.0	 0.50	 0.55	 0.0	 0.2	 0.0000	 0.2909
2.0	 3.0	 0.50	 0.55	 0.0	 0.2	 0.2909	 0.7000
2.0	 3.0	 0.50	 0.55	 0.2	 0.4	 0.0000	 0.2246
2.0	 3.0	 0.50	 0.55	 0.2	 0.4	 0.2246	 0.3111
2.0	 3.0	 0.50	 0.55	 0.2	 0.4	 0.3111	 0.7000
2.0	 3.0	 0.50	 0.55	 0.4	 0.6	 0.0000	 0.2380
2.0	 3.0	 0.50	 0.55	 0.4	 0.6	 0.2380	 0.7000
2.0	 3.0	 0.50	 0.55	 0.6	 1.6	 0.0000	 0.3043
2.0	 3.0	 0.50	 0.55	 0.6	 1.6	 0.3043	 0.7000
2.0	 3.0	 0.55	 0.60	 0.0	 0.4	 0.0000	 0.2200
2.0	 3.0	 0.55	 0.60	 0.0	 0.4	 0.2200	 0.2778
2.0	 3.0	 0.55	 0.60	 0.0	 0.4	 0.2778	 0.7000
2.0	 3.0	 0.55	 0.60	 0.4	 0.6	 0.0000	 0.2691
2.0	 3.0	 0.55	 0.60	 0.4	 0.6	 0.2691	 0.7000
2.0	 3.0	 0.55	 0.60	 0.6	 1.6	 0.0000	 0.7000
2.0	 3.0	 0.60	 0.65	 0.0	 0.4	 0.0000	 0.2362
2.0	 3.0	 0.60	 0.65	 0.0	 0.4	 0.2362	 0.7000
2.0	 3.0	 0.60	 0.65	 0.4	 0.8	 0.0000	 0.2322
2.0	 3.0	 0.60	 0.65	 0.4	 0.8	 0.2322	 0.7000
2.0	 3.0	 0.60	 0.65	 0.8	 1.6	 0.0000	 0.7000
2.0	 3.0	 0.65	 0.70	 0.0	 0.4	 0.0000	 0.2613
2.0	 3.0	 0.65	 0.70	 0.0	 0.4	 0.2613	 0.7000
2.0	 3.0	 0.65	 0.70	 0.4	 0.8	 0.0000	 0.2875
2.0	 3.0	 0.65	 0.70	 0.4	 0.8	 0.2875	 0.7000
3.0	 4.0	 0.30	 0.35	 0.0	 0.2	 0.0000	 0.2910
3.0	 4.0	 0.30	 0.35	 0.0	 0.2	 0.2910	 0.3554
3.0	 4.0	 0.30	 0.35	 0.0	 0.2	 0.3554	 0.7000
3.0	 4.0	 0.30	 0.35	 0.2	 0.4	 0.0000	 0.2699
3.0	 4.0	 0.30	 0.35	 0.2	 0.4	 0.2699	 0.3087
3.0	 4.0	 0.30	 0.35	 0.2	 0.4	 0.3087	 0.3673
3.0	 4.0	 0.30	 0.35	 0.2	 0.4	 0.3673	 0.7000
3.0	 4.0	 0.30	 0.35	 0.4	 0.6	 0.0000	 0.2959
3.0	 4.0	 0.30	 0.35	 0.4	 0.6	 0.2959	 0.7000
3.0	 4.0	 0.30	 0.35	 0.6	 1.6	 0.0000	 0.7000
3.0	 4.0	 0.35	 0.40	 0.0	 0.2	 0.0000	 0.3073
3.0	 4.0	 0.35	 0.40	 0.0	 0.2	 0.3073	 0.4171
3.0	 4.0	 0.35	 0.40	 0.0	 0.2	 0.4171	 0.7000
3.0	 4.0	 0.35	 0.40	 0.2	 0.4	 0.0000	 0.2803
3.0	 4.0	 0.35	 0.40	 0.2	 0.4	 0.2803	 0.3354
3.0	 4.0	 0.35	 0.40	 0.2	 0.4	 0.3354	 0.7000
3.0	 4.0	 0.35	 0.40	 0.4	 0.6	 0.0000	 0.3179
3.0	 4.0	 0.35	 0.40	 0.4	 0.6	 0.3179	 0.7000
3.0	 4.0	 0.35	 0.40	 0.6	 1.6	 0.0000	 0.7000
3.0	 4.0	 0.40	 0.45	 0.0	 0.2	 0.0000	 0.3335
3.0	 4.0	 0.40	 0.45	 0.0	 0.2	 0.3335	 0.7000
3.0	 4.0	 0.40	 0.45	 0.2	 0.4	 0.0000	 0.2931
3.0	 4.0	 0.40	 0.45	 0.2	 0.4	 0.2931	 0.3787
3.0	 4.0	 0.40	 0.45	 0.2	 0.4	 0.3787	 0.7000
3.0	 4.0	 0.40	 0.45	 0.4	 0.6	 0.0000	 0.3466
3.0	 4.0	 0.40	 0.45	 0.4	 0.6	 0.3466	 0.7000
3.0	 4.0	 0.40	 0.45	 0.6	 1.6	 0.0000	 0.7000
3.0	 4.0	 0.45	 0.50	 0.0	 0.2	 0.0000	 0.3831
3.0	 4.0	 0.45	 0.50	 0.0	 0.2	 0.3831	 0.7000
3.0	 4.0	 0.45	 0.50	 0.2	 0.4	 0.0000	 0.3115
3.0	 4.0	 0.45	 0.50	 0.2	 0.4	 0.3115	 0.7000
3.0	 4.0	 0.45	 0.50	 0.4	 0.6	 0.0000	 0.4066
3.0	 4.0	 0.45	 0.50	 0.4	 0.6	 0.4066	 0.7000
3.0	 4.0	 0.45	 0.50	 0.6	 1.6	 0.0000	 0.7000
3.0	 4.0	 0.50	 0.55	 0.0	 0.4	 0.0000	 0.2969
3.0	 4.0	 0.50	 0.55	 0.0	 0.4	 0.2969	 0.3836
3.0	 4.0	 0.50	 0.55	 0.0	 0.4	 0.3836	 0.7000
3.0	 4.0	 0.50	 0.55	 0.4	 0.8	 0.0000	 0.3453
3.0	 4.0	 0.50	 0.55	 0.4	 0.8	 0.3453	 0.7000
3.0	 4.0	 0.55	 0.60	 0.0	 0.4	 0.0000	 0.3188
3.0	 4.0	 0.55	 0.60	 0.0	 0.4	 0.3188	 0.7000
3.0	 4.0	 0.55	 0.60	 0.4	 1.0	 0.0000	 0.3564
3.0	 4.0	 0.55	 0.60	 0.4	 1.0	 0.3564	 0.7000
3.0	 4.0	 0.60	 0.65	 0.0	 0.4	 0.0000	 0.3553
3.0	 4.0	 0.60	 0.65	 0.0	 0.4	 0.3553	 0.7000
3.0	 4.0	 0.60	 0.65	 0.4	 1.6	 0.0000	 0.7000
3.0	 4.0	 0.65	 0.70	 0.0	 0.6	 0.0000	 0.3344
3.0	 4.0	 0.65	 0.70	 0.0	 0.6	 0.3344	 0.7000
