Q2l	 Q2u	 zl	 zu	 Ptl	 Ptu	 xl	 xu
1.0	 2.0	 0.30	 0.35	 0.0	 0.4	 0.0000	 0.0914
1.0	 2.0	 0.30	 0.35	 0.0	 0.4	 0.0914	 0.7000
1.0	 2.0	 0.30	 0.35	 0.4	 0.6	 0.0000	 0.0897
1.0	 2.0	 0.30	 0.35	 0.4	 0.6	 0.0897	 0.7000
1.0	 2.0	 0.30	 0.35	 0.6	 1.6	 0.0000	 0.7000
1.0	 2.0	 0.35	 0.40	 0.0	 0.4	 0.0000	 0.0879
1.0	 2.0	 0.35	 0.40	 0.0	 0.4	 0.0879	 0.1085
1.0	 2.0	 0.35	 0.40	 0.0	 0.4	 0.1085	 0.1469
1.0	 2.0	 0.35	 0.40	 0.0	 0.4	 0.1469	 0.7000
1.0	 2.0	 0.35	 0.40	 0.4	 0.6	 0.0000	 0.0860
1.0	 2.0	 0.35	 0.40	 0.4	 0.6	 0.0860	 0.1131
1.0	 2.0	 0.35	 0.40	 0.4	 0.6	 0.1131	 0.7000
1.0	 2.0	 0.35	 0.40	 0.6	 0.8	 0.0000	 0.1157
1.0	 2.0	 0.35	 0.40	 0.6	 0.8	 0.1157	 0.7000
1.0	 2.0	 0.35	 0.40	 0.8	 1.6	 0.0000	 0.7000
1.0	 2.0	 0.40	 0.45	 0.0	 0.2	 0.0000	 0.1623
1.0	 2.0	 0.40	 0.45	 0.0	 0.2	 0.1623	 0.7000
1.0	 2.0	 0.40	 0.45	 0.2	 0.4	 0.0000	 0.0973
1.0	 2.0	 0.40	 0.45	 0.2	 0.4	 0.0973	 0.1254
1.0	 2.0	 0.40	 0.45	 0.2	 0.4	 0.1254	 0.7000
1.0	 2.0	 0.40	 0.45	 0.4	 0.6	 0.0000	 0.0924
1.0	 2.0	 0.40	 0.45	 0.4	 0.6	 0.0924	 0.1233
1.0	 2.0	 0.40	 0.45	 0.4	 0.6	 0.1233	 0.7000
1.0	 2.0	 0.40	 0.45	 0.6	 0.8	 0.0000	 0.1115
1.0	 2.0	 0.40	 0.45	 0.6	 0.8	 0.1115	 0.7000
1.0	 2.0	 0.40	 0.45	 0.8	 1.6	 0.0000	 0.7000
1.0	 2.0	 0.45	 0.50	 0.0	 0.2	 0.0000	 0.1580
1.0	 2.0	 0.45	 0.50	 0.0	 0.2	 0.1580	 0.7000
1.0	 2.0	 0.45	 0.50	 0.2	 0.4	 0.0000	 0.1057
1.0	 2.0	 0.45	 0.50	 0.2	 0.4	 0.1057	 0.1379
1.0	 2.0	 0.45	 0.50	 0.2	 0.4	 0.1379	 0.7000
1.0	 2.0	 0.45	 0.50	 0.4	 0.6	 0.0000	 0.0998
1.0	 2.0	 0.45	 0.50	 0.4	 0.6	 0.0998	 0.1379
1.0	 2.0	 0.45	 0.50	 0.4	 0.6	 0.1379	 0.7000
1.0	 2.0	 0.45	 0.50	 0.6	 0.8	 0.0000	 0.1170
1.0	 2.0	 0.45	 0.50	 0.6	 0.8	 0.1170	 0.7000
1.0	 2.0	 0.45	 0.50	 0.8	 1.6	 0.0000	 0.7000
1.0	 2.0	 0.50	 0.55	 0.0	 0.2	 0.0000	 0.1705
1.0	 2.0	 0.50	 0.55	 0.0	 0.2	 0.1705	 0.7000
1.0	 2.0	 0.50	 0.55	 0.2	 0.4	 0.0000	 0.1145
1.0	 2.0	 0.50	 0.55	 0.2	 0.4	 0.1145	 0.1555
1.0	 2.0	 0.50	 0.55	 0.2	 0.4	 0.1555	 0.7000
