Q2l	 Q2u	 zl	 zu	 Ptl	 Ptu	 xl	 xu
1.0	 2.0	 0.30	 0.35	 0.0	 0.4	 0.0000	 0.1843
1.0	 2.0	 0.30	 0.35	 0.0	 0.4	 0.1843	 0.7000
1.0	 2.0	 0.30	 0.35	 0.4	 1.6	 0.0000	 0.7000
1.0	 2.0	 0.35	 0.40	 0.0	 0.2	 0.0000	 0.2823
1.0	 2.0	 0.35	 0.40	 0.0	 0.2	 0.2823	 0.7000
1.0	 2.0	 0.35	 0.40	 0.2	 0.4	 0.0000	 0.2612
1.0	 2.0	 0.35	 0.40	 0.2	 0.4	 0.2612	 0.7000
1.0	 2.0	 0.35	 0.40	 0.4	 1.6	 0.0000	 0.7000
1.0	 2.0	 0.40	 0.45	 0.0	 0.2	 0.0000	 0.2883
1.0	 2.0	 0.40	 0.45	 0.0	 0.2	 0.2883	 0.7000
1.0	 2.0	 0.40	 0.45	 0.2	 0.4	 0.0000	 0.2347
1.0	 2.0	 0.40	 0.45	 0.2	 0.4	 0.2347	 0.7000
1.0	 2.0	 0.40	 0.45	 0.4	 1.6	 0.0000	 0.7000
1.0	 2.0	 0.45	 0.50	 0.0	 0.4	 0.0000	 0.1816
1.0	 2.0	 0.45	 0.50	 0.0	 0.4	 0.1816	 0.2719
1.0	 2.0	 0.45	 0.50	 0.0	 0.4	 0.2719	 0.7000
1.0	 2.0	 0.45	 0.50	 0.4	 0.8	 0.0000	 0.2280
1.0	 2.0	 0.45	 0.50	 0.4	 0.8	 0.2280	 0.7000
1.0	 2.0	 0.50	 0.55	 0.0	 0.4	 0.0000	 0.1864
1.0	 2.0	 0.50	 0.55	 0.0	 0.4	 0.1864	 0.7000
1.0	 2.0	 0.50	 0.55	 0.4	 1.0	 0.0000	 0.3012
1.0	 2.0	 0.50	 0.55	 0.4	 1.0	 0.3012	 0.7000
1.0	 2.0	 0.55	 0.60	 0.0	 0.4	 0.0000	 0.1944
1.0	 2.0	 0.55	 0.60	 0.0	 0.4	 0.1944	 0.7000
1.0	 2.0	 0.55	 0.60	 0.4	 1.6	 0.0000	 0.7000
1.0	 2.0	 0.60	 0.65	 0.0	 0.4	 0.0000	 0.2116
1.0	 2.0	 0.60	 0.65	 0.0	 0.4	 0.2116	 0.7000
1.0	 2.0	 0.60	 0.65	 0.4	 1.6	 0.0000	 0.7000
1.0	 2.0	 0.65	 0.70	 0.0	 0.6	 0.0000	 0.1984
1.0	 2.0	 0.65	 0.70	 0.0	 0.6	 0.1984	 0.7000
1.0	 2.0	 0.65	 0.70	 0.6	 1.6	 0.0000	 0.7000
2.0	 3.0	 0.30	 0.35	 0.0	 0.4	 0.0000	 0.3021
2.0	 3.0	 0.30	 0.35	 0.0	 0.4	 0.3021	 0.7000
2.0	 3.0	 0.35	 0.40	 0.0	 0.4	 0.0000	 0.3036
2.0	 3.0	 0.35	 0.40	 0.0	 0.4	 0.3036	 0.7000
2.0	 3.0	 0.40	 0.45	 0.0	 0.4	 0.0000	 0.3163
2.0	 3.0	 0.40	 0.45	 0.0	 0.4	 0.3163	 0.7000
2.0	 3.0	 0.45	 0.50	 0.0	 0.6	 0.0000	 0.3249
2.0	 3.0	 0.45	 0.50	 0.0	 0.6	 0.3249	 0.7000
2.0	 3.0	 0.50	 0.55	 0.0	 0.6	 0.0000	 0.3767
2.0	 3.0	 0.50	 0.55	 0.0	 0.6	 0.3767	 0.7000
2.0	 3.0	 0.55	 0.60	 0.0	 1.6	 0.0000	 0.7000
2.0	 3.0	 0.60	 0.65	 0.0	 1.6	 0.0000	 0.7000
2.0	 3.0	 0.65	 0.70	 0.0	 1.6	 0.0000	 0.7000
3.0	 4.0	 0.30	 0.35	 0.0	 1.6	 0.0000	 0.7000
3.0	 4.0	 0.35	 0.40	 0.0	 1.6	 0.0000	 0.7000
3.0	 4.0	 0.40	 0.45	 0.0	 1.6	 0.0000	 0.7000
3.0	 4.0	 0.45	 0.50	 0.0	 1.6	 0.0000	 0.7000
3.0	 4.0	 0.50	 0.55	 0.0	 1.6	 0.0000	 0.7000
3.0	 4.0	 0.55	 0.60	 0.0	 1.6	 0.0000	 0.7000
3.0	 4.0	 0.60	 0.65	 0.0	 1.6	 0.0000	 0.7000
4.0	 5.0	 0.30	 0.35	 0.0	 1.6	 0.0000	 0.7000
4.0	 5.0	 0.35	 0.40	 0.0	 1.6	 0.0000	 0.7000
4.0	 5.0	 0.40	 0.45	 0.0	 1.6	 0.0000	 0.7000
4.0	 5.0	 0.45	 0.50	 0.0	 1.6	 0.0000	 0.7000
