Q2l	 Q2u	 zl	 zu	 Ptl	 Ptu	 xl	 xu
1.0	 2.0	 0.30	 0.35	 0.0	 0.2	 0.0000	 0.1042
1.0	 2.0	 0.30	 0.35	 0.0	 0.2	 0.1042	 0.1201
1.0	 2.0	 0.30	 0.35	 0.0	 0.2	 0.1201	 0.1330
1.0	 2.0	 0.30	 0.35	 0.0	 0.2	 0.1330	 0.1446
1.0	 2.0	 0.30	 0.35	 0.0	 0.2	 0.1446	 0.1566
1.0	 2.0	 0.30	 0.35	 0.0	 0.2	 0.1566	 0.1698
1.0	 2.0	 0.30	 0.35	 0.0	 0.2	 0.1698	 0.1852
1.0	 2.0	 0.30	 0.35	 0.0	 0.2	 0.1852	 0.2061
1.0	 2.0	 0.30	 0.35	 0.0	 0.2	 0.2061	 0.2401
1.0	 2.0	 0.30	 0.35	 0.0	 0.2	 0.2401	 0.7000
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.0000	 0.0708
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.0708	 0.0771
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.0771	 0.0819
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.0819	 0.0860
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.0860	 0.0901
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.0901	 0.0942
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.0942	 0.0982
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.0982	 0.1024
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.1024	 0.1066
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.1066	 0.1108
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.1108	 0.1153
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.1153	 0.1198
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.1198	 0.1246
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.1246	 0.1296
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.1296	 0.1350
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.1350	 0.1412
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.1412	 0.1484
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.1484	 0.1580
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.1580	 0.1706
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.1706	 0.1887
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.1887	 0.2188
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.2188	 0.2965
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.2965	 0.7000
1.0	 2.0	 0.30	 0.35	 0.4	 0.6	 0.0000	 0.0656
1.0	 2.0	 0.30	 0.35	 0.4	 0.6	 0.0656	 0.0709
1.0	 2.0	 0.30	 0.35	 0.4	 0.6	 0.0709	 0.0755
1.0	 2.0	 0.30	 0.35	 0.4	 0.6	 0.0755	 0.0801
1.0	 2.0	 0.30	 0.35	 0.4	 0.6	 0.0801	 0.0843
1.0	 2.0	 0.30	 0.35	 0.4	 0.6	 0.0843	 0.0889
1.0	 2.0	 0.30	 0.35	 0.4	 0.6	 0.0889	 0.0935
1.0	 2.0	 0.30	 0.35	 0.4	 0.6	 0.0935	 0.0986
1.0	 2.0	 0.30	 0.35	 0.4	 0.6	 0.0986	 0.1043
1.0	 2.0	 0.30	 0.35	 0.4	 0.6	 0.1043	 0.1103
1.0	 2.0	 0.30	 0.35	 0.4	 0.6	 0.1103	 0.1173
1.0	 2.0	 0.30	 0.35	 0.4	 0.6	 0.1173	 0.1247
1.0	 2.0	 0.30	 0.35	 0.4	 0.6	 0.1247	 0.1337
1.0	 2.0	 0.30	 0.35	 0.4	 0.6	 0.1337	 0.1461
1.0	 2.0	 0.30	 0.35	 0.4	 0.6	 0.1461	 0.1643
1.0	 2.0	 0.30	 0.35	 0.4	 0.6	 0.1643	 0.1945
1.0	 2.0	 0.30	 0.35	 0.4	 0.6	 0.1945	 0.2679
1.0	 2.0	 0.30	 0.35	 0.4	 0.6	 0.2679	 0.7000
1.0	 2.0	 0.30	 0.35	 0.6	 0.8	 0.0000	 0.0751
1.0	 2.0	 0.30	 0.35	 0.6	 0.8	 0.0751	 0.0914
1.0	 2.0	 0.30	 0.35	 0.6	 0.8	 0.0914	 0.1130
1.0	 2.0	 0.30	 0.35	 0.6	 0.8	 0.1130	 0.1496
1.0	 2.0	 0.30	 0.35	 0.6	 0.8	 0.1496	 0.7000
1.0	 2.0	 0.35	 0.40	 0.0	 0.2	 0.0000	 0.1190
1.0	 2.0	 0.35	 0.40	 0.0	 0.2	 0.1190	 0.1391
1.0	 2.0	 0.35	 0.40	 0.0	 0.2	 0.1391	 0.1565
1.0	 2.0	 0.35	 0.40	 0.0	 0.2	 0.1565	 0.1756
1.0	 2.0	 0.35	 0.40	 0.0	 0.2	 0.1756	 0.1998
1.0	 2.0	 0.35	 0.40	 0.0	 0.2	 0.1998	 0.2436
1.0	 2.0	 0.35	 0.40	 0.0	 0.2	 0.2436	 0.7000
1.0	 2.0	 0.35	 0.40	 0.2	 0.4	 0.0000	 0.0782
1.0	 2.0	 0.35	 0.40	 0.2	 0.4	 0.0782	 0.0859
1.0	 2.0	 0.35	 0.40	 0.2	 0.4	 0.0859	 0.0925
1.0	 2.0	 0.35	 0.40	 0.2	 0.4	 0.0925	 0.0989
1.0	 2.0	 0.35	 0.40	 0.2	 0.4	 0.0989	 0.1048
1.0	 2.0	 0.35	 0.40	 0.2	 0.4	 0.1048	 0.1112
1.0	 2.0	 0.35	 0.40	 0.2	 0.4	 0.1112	 0.1177
1.0	 2.0	 0.35	 0.40	 0.2	 0.4	 0.1177	 0.1242
1.0	 2.0	 0.35	 0.40	 0.2	 0.4	 0.1242	 0.1311
1.0	 2.0	 0.35	 0.40	 0.2	 0.4	 0.1311	 0.1391
1.0	 2.0	 0.35	 0.40	 0.2	 0.4	 0.1391	 0.1484
1.0	 2.0	 0.35	 0.40	 0.2	 0.4	 0.1484	 0.1602
1.0	 2.0	 0.35	 0.40	 0.2	 0.4	 0.1602	 0.1780
1.0	 2.0	 0.35	 0.40	 0.2	 0.4	 0.1780	 0.2103
1.0	 2.0	 0.35	 0.40	 0.2	 0.4	 0.2103	 0.3011
1.0	 2.0	 0.35	 0.40	 0.2	 0.4	 0.3011	 0.7000
1.0	 2.0	 0.35	 0.40	 0.4	 0.6	 0.0000	 0.0695
1.0	 2.0	 0.35	 0.40	 0.4	 0.6	 0.0695	 0.0763
1.0	 2.0	 0.35	 0.40	 0.4	 0.6	 0.0763	 0.0823
1.0	 2.0	 0.35	 0.40	 0.4	 0.6	 0.0823	 0.0883
1.0	 2.0	 0.35	 0.40	 0.4	 0.6	 0.0883	 0.0947
1.0	 2.0	 0.35	 0.40	 0.4	 0.6	 0.0947	 0.1017
1.0	 2.0	 0.35	 0.40	 0.4	 0.6	 0.1017	 0.1092
1.0	 2.0	 0.35	 0.40	 0.4	 0.6	 0.1092	 0.1176
1.0	 2.0	 0.35	 0.40	 0.4	 0.6	 0.1176	 0.1276
1.0	 2.0	 0.35	 0.40	 0.4	 0.6	 0.1276	 0.1408
1.0	 2.0	 0.35	 0.40	 0.4	 0.6	 0.1408	 0.1625
1.0	 2.0	 0.35	 0.40	 0.4	 0.6	 0.1625	 0.2074
