Q2l	 Q2u	 zl	 zu	 Ptl	 Ptu	 xl	 xu
1.0	 2.0	 0.30	 0.35	 0.0	 0.2	 0.0000	 0.1200
1.0	 2.0	 0.30	 0.35	 0.0	 0.2	 0.1200	 0.1456
1.0	 2.0	 0.30	 0.35	 0.0	 0.2	 0.1456	 0.1819
1.0	 2.0	 0.30	 0.35	 0.0	 0.2	 0.1819	 0.2565
1.0	 2.0	 0.30	 0.35	 0.0	 0.2	 0.2565	 0.7000
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.0000	 0.0797
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.0797	 0.0980
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.0980	 0.1243
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.1243	 0.1585
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.1585	 0.7000
1.0	 2.0	 0.30	 0.35	 0.4	 0.6	 0.0000	 0.0992
1.0	 2.0	 0.30	 0.35	 0.4	 0.6	 0.0992	 0.7000
1.0	 2.0	 0.35	 0.40	 0.0	 0.2	 0.0000	 0.1175
1.0	 2.0	 0.35	 0.40	 0.0	 0.2	 0.1175	 0.1445
1.0	 2.0	 0.35	 0.40	 0.0	 0.2	 0.1445	 0.1816
1.0	 2.0	 0.35	 0.40	 0.0	 0.2	 0.1816	 0.2628
1.0	 2.0	 0.35	 0.40	 0.0	 0.2	 0.2628	 0.7000
1.0	 2.0	 0.35	 0.40	 0.2	 0.4	 0.0000	 0.0876
1.0	 2.0	 0.35	 0.40	 0.2	 0.4	 0.0876	 0.1093
1.0	 2.0	 0.35	 0.40	 0.2	 0.4	 0.1093	 0.1326
1.0	 2.0	 0.35	 0.40	 0.2	 0.4	 0.1326	 0.1631
1.0	 2.0	 0.35	 0.40	 0.2	 0.4	 0.1631	 0.2233
1.0	 2.0	 0.35	 0.40	 0.2	 0.4	 0.2233	 0.7000
1.0	 2.0	 0.35	 0.40	 0.4	 0.6	 0.0000	 0.0835
1.0	 2.0	 0.35	 0.40	 0.4	 0.6	 0.0835	 0.1038
1.0	 2.0	 0.35	 0.40	 0.4	 0.6	 0.1038	 0.1459
1.0	 2.0	 0.35	 0.40	 0.4	 0.6	 0.1459	 0.7000
1.0	 2.0	 0.40	 0.45	 0.0	 0.2	 0.0000	 0.1237
1.0	 2.0	 0.40	 0.45	 0.0	 0.2	 0.1237	 0.1590
1.0	 2.0	 0.40	 0.45	 0.0	 0.2	 0.1590	 0.2206
1.0	 2.0	 0.40	 0.45	 0.0	 0.2	 0.2206	 0.7000
1.0	 2.0	 0.40	 0.45	 0.2	 0.4	 0.0000	 0.0985
1.0	 2.0	 0.40	 0.45	 0.2	 0.4	 0.0985	 0.1234
1.0	 2.0	 0.40	 0.45	 0.2	 0.4	 0.1234	 0.1496
1.0	 2.0	 0.40	 0.45	 0.2	 0.4	 0.1496	 0.1844
1.0	 2.0	 0.40	 0.45	 0.2	 0.4	 0.1844	 0.2607
1.0	 2.0	 0.40	 0.45	 0.2	 0.4	 0.2607	 0.7000
1.0	 2.0	 0.40	 0.45	 0.4	 0.6	 0.0000	 0.0847
1.0	 2.0	 0.40	 0.45	 0.4	 0.6	 0.0847	 0.1018
1.0	 2.0	 0.40	 0.45	 0.4	 0.6	 0.1018	 0.1257
1.0	 2.0	 0.40	 0.45	 0.4	 0.6	 0.1257	 0.7000
1.0	 2.0	 0.40	 0.45	 0.6	 1.6	 0.0000	 0.7000
1.0	 2.0	 0.45	 0.50	 0.0	 0.2	 0.0000	 0.1351
1.0	 2.0	 0.45	 0.50	 0.0	 0.2	 0.1351	 0.1918
1.0	 2.0	 0.45	 0.50	 0.0	 0.2	 0.1918	 0.7000
1.0	 2.0	 0.45	 0.50	 0.2	 0.4	 0.0000	 0.1084
1.0	 2.0	 0.45	 0.50	 0.2	 0.4	 0.1084	 0.1344
1.0	 2.0	 0.45	 0.50	 0.2	 0.4	 0.1344	 0.1643
1.0	 2.0	 0.45	 0.50	 0.2	 0.4	 0.1643	 0.2081
1.0	 2.0	 0.45	 0.50	 0.2	 0.4	 0.2081	 0.7000
1.0	 2.0	 0.45	 0.50	 0.4	 0.6	 0.0000	 0.0881
1.0	 2.0	 0.45	 0.50	 0.4	 0.6	 0.0881	 0.1102
1.0	 2.0	 0.45	 0.50	 0.4	 0.6	 0.1102	 0.1421
1.0	 2.0	 0.45	 0.50	 0.4	 0.6	 0.1421	 0.7000
1.0	 2.0	 0.45	 0.50	 0.6	 0.8	 0.0000	 0.1331
1.0	 2.0	 0.45	 0.50	 0.6	 0.8	 0.1331	 0.7000
1.0	 2.0	 0.50	 0.55	 0.0	 0.2	 0.0000	 0.1561
1.0	 2.0	 0.50	 0.55	 0.0	 0.2	 0.1561	 0.7000
1.0	 2.0	 0.50	 0.55	 0.2	 0.4	 0.0000	 0.1178
1.0	 2.0	 0.50	 0.55	 0.2	 0.4	 0.1178	 0.1510
1.0	 2.0	 0.50	 0.55	 0.2	 0.4	 0.1510	 0.1934
1.0	 2.0	 0.50	 0.55	 0.2	 0.4	 0.1934	 0.7000
1.0	 2.0	 0.50	 0.55	 0.4	 0.6	 0.0000	 0.0944
1.0	 2.0	 0.50	 0.55	 0.4	 0.6	 0.0944	 0.1241
1.0	 2.0	 0.50	 0.55	 0.4	 0.6	 0.1241	 0.1862
1.0	 2.0	 0.50	 0.55	 0.4	 0.6	 0.1862	 0.7000
1.0	 2.0	 0.50	 0.55	 0.6	 0.8	 0.0000	 0.1131
1.0	 2.0	 0.50	 0.55	 0.6	 0.8	 0.1131	 0.7000
1.0	 2.0	 0.55	 0.60	 0.0	 0.2	 0.0000	 0.1875
1.0	 2.0	 0.55	 0.60	 0.0	 0.2	 0.1875	 0.7000
1.0	 2.0	 0.55	 0.60	 0.2	 0.4	 0.0000	 0.1267
1.0	 2.0	 0.55	 0.60	 0.2	 0.4	 0.1267	 0.1682
1.0	 2.0	 0.55	 0.60	 0.2	 0.4	 0.1682	 0.2541
1.0	 2.0	 0.55	 0.60	 0.2	 0.4	 0.2541	 0.7000
1.0	 2.0	 0.55	 0.60	 0.4	 0.6	 0.0000	 0.1065
1.0	 2.0	 0.55	 0.60	 0.4	 0.6	 0.1065	 0.1550
1.0	 2.0	 0.55	 0.60	 0.4	 0.6	 0.1550	 0.7000
1.0	 2.0	 0.55	 0.60	 0.6	 0.8	 0.0000	 0.1158
1.0	 2.0	 0.55	 0.60	 0.6	 0.8	 0.1158	 0.7000
1.0	 2.0	 0.55	 0.60	 0.8	 1.6	 0.0000	 0.7000
1.0	 2.0	 0.60	 0.65	 0.0	 0.4	 0.0000	 0.1257
1.0	 2.0	 0.60	 0.65	 0.0	 0.4	 0.1257	 0.1620
1.0	 2.0	 0.60	 0.65	 0.0	 0.4	 0.1620	 0.2166
