Q2l	 Q2u	 zl	 zu	 Ptl	 Ptu	 xl	 xu
1.0	 2.0	 0.30	 0.35	 0.0	 0.2	 0.0000	 0.1220
1.0	 2.0	 0.30	 0.35	 0.0	 0.2	 0.1220	 0.1573
1.0	 2.0	 0.30	 0.35	 0.0	 0.2	 0.1573	 0.2159
1.0	 2.0	 0.30	 0.35	 0.0	 0.2	 0.2159	 0.7000
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.0000	 0.1087
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.1087	 0.1292
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.1292	 0.1485
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.1485	 0.1690
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.1690	 0.1950
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.1950	 0.2449
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.2449	 0.7000
1.0	 2.0	 0.30	 0.35	 0.4	 0.6	 0.0000	 0.1275
1.0	 2.0	 0.30	 0.35	 0.4	 0.6	 0.1275	 0.1649
1.0	 2.0	 0.30	 0.35	 0.4	 0.6	 0.1649	 0.2220
1.0	 2.0	 0.30	 0.35	 0.4	 0.6	 0.2220	 0.7000
1.0	 2.0	 0.30	 0.35	 0.6	 1.6	 0.0000	 0.7000
1.0	 2.0	 0.35	 0.40	 0.0	 0.2	 0.0000	 0.1387
1.0	 2.0	 0.35	 0.40	 0.0	 0.2	 0.1387	 0.2000
1.0	 2.0	 0.35	 0.40	 0.0	 0.2	 0.2000	 0.7000
1.0	 2.0	 0.35	 0.40	 0.2	 0.4	 0.0000	 0.1155
1.0	 2.0	 0.35	 0.40	 0.2	 0.4	 0.1155	 0.1398
1.0	 2.0	 0.35	 0.40	 0.2	 0.4	 0.1398	 0.1640
1.0	 2.0	 0.35	 0.40	 0.2	 0.4	 0.1640	 0.1939
1.0	 2.0	 0.35	 0.40	 0.2	 0.4	 0.1939	 0.2577
1.0	 2.0	 0.35	 0.40	 0.2	 0.4	 0.2577	 0.7000
1.0	 2.0	 0.35	 0.40	 0.4	 0.6	 0.0000	 0.1286
1.0	 2.0	 0.35	 0.40	 0.4	 0.6	 0.1286	 0.1674
1.0	 2.0	 0.35	 0.40	 0.4	 0.6	 0.1674	 0.2343
1.0	 2.0	 0.35	 0.40	 0.4	 0.6	 0.2343	 0.7000
1.0	 2.0	 0.35	 0.40	 0.6	 1.0	 0.0000	 0.2202
1.0	 2.0	 0.35	 0.40	 0.6	 1.0	 0.2202	 0.7000
1.0	 2.0	 0.40	 0.45	 0.0	 0.2	 0.0000	 0.1580
1.0	 2.0	 0.40	 0.45	 0.0	 0.2	 0.1580	 0.7000
1.0	 2.0	 0.40	 0.45	 0.2	 0.4	 0.0000	 0.1232
1.0	 2.0	 0.40	 0.45	 0.2	 0.4	 0.1232	 0.1528
1.0	 2.0	 0.40	 0.45	 0.2	 0.4	 0.1528	 0.1859
1.0	 2.0	 0.40	 0.45	 0.2	 0.4	 0.1859	 0.2611
1.0	 2.0	 0.40	 0.45	 0.2	 0.4	 0.2611	 0.7000
1.0	 2.0	 0.40	 0.45	 0.4	 0.6	 0.0000	 0.1334
1.0	 2.0	 0.40	 0.45	 0.4	 0.6	 0.1334	 0.1780
1.0	 2.0	 0.40	 0.45	 0.4	 0.6	 0.1780	 0.7000
1.0	 2.0	 0.40	 0.45	 0.6	 0.8	 0.0000	 0.2236
1.0	 2.0	 0.40	 0.45	 0.6	 0.8	 0.2236	 0.7000
1.0	 2.0	 0.45	 0.50	 0.0	 0.2	 0.0000	 0.1858
1.0	 2.0	 0.45	 0.50	 0.0	 0.2	 0.1858	 0.7000
1.0	 2.0	 0.45	 0.50	 0.2	 0.4	 0.0000	 0.1344
1.0	 2.0	 0.45	 0.50	 0.2	 0.4	 0.1344	 0.1730
1.0	 2.0	 0.45	 0.50	 0.2	 0.4	 0.1730	 0.2464
1.0	 2.0	 0.45	 0.50	 0.2	 0.4	 0.2464	 0.7000
1.0	 2.0	 0.45	 0.50	 0.4	 0.6	 0.0000	 0.1405
1.0	 2.0	 0.45	 0.50	 0.4	 0.6	 0.1405	 0.1972
1.0	 2.0	 0.45	 0.50	 0.4	 0.6	 0.1972	 0.7000
1.0	 2.0	 0.45	 0.50	 0.6	 0.8	 0.0000	 0.2171
1.0	 2.0	 0.45	 0.50	 0.6	 0.8	 0.2171	 0.7000
1.0	 2.0	 0.45	 0.50	 0.8	 1.6	 0.0000	 0.7000
1.0	 2.0	 0.50	 0.55	 0.0	 0.2	 0.0000	 0.2325
1.0	 2.0	 0.50	 0.55	 0.0	 0.2	 0.2325	 0.7000
1.0	 2.0	 0.50	 0.55	 0.2	 0.4	 0.0000	 0.1487
1.0	 2.0	 0.50	 0.55	 0.2	 0.4	 0.1487	 0.2065
1.0	 2.0	 0.50	 0.55	 0.2	 0.4	 0.2065	 0.7000
1.0	 2.0	 0.50	 0.55	 0.4	 0.6	 0.0000	 0.1525
1.0	 2.0	 0.50	 0.55	 0.4	 0.6	 0.1525	 0.7000
1.0	 2.0	 0.50	 0.55	 0.6	 1.0	 0.0000	 0.1697
1.0	 2.0	 0.50	 0.55	 0.6	 1.0	 0.1697	 0.7000
1.0	 2.0	 0.55	 0.60	 0.0	 0.4	 0.0000	 0.1439
1.0	 2.0	 0.55	 0.60	 0.0	 0.4	 0.1439	 0.1895
1.0	 2.0	 0.55	 0.60	 0.0	 0.4	 0.1895	 0.7000
1.0	 2.0	 0.55	 0.60	 0.4	 0.6	 0.0000	 0.1665
1.0	 2.0	 0.55	 0.60	 0.4	 0.6	 0.1665	 0.7000
1.0	 2.0	 0.55	 0.60	 0.6	 1.0	 0.0000	 0.1925
1.0	 2.0	 0.55	 0.60	 0.6	 1.0	 0.1925	 0.7000
1.0	 2.0	 0.60	 0.65	 0.0	 0.4	 0.0000	 0.1565
1.0	 2.0	 0.60	 0.65	 0.0	 0.4	 0.1565	 0.2787
1.0	 2.0	 0.60	 0.65	 0.0	 0.4	 0.2787	 0.7000
1.0	 2.0	 0.60	 0.65	 0.4	 0.6	 0.0000	 0.1978
1.0	 2.0	 0.60	 0.65	 0.4	 0.6	 0.1978	 0.7000
1.0	 2.0	 0.60	 0.65	 0.6	 1.6	 0.0000	 0.7000
1.0	 2.0	 0.65	 0.70	 0.0	 0.4	 0.0000	 0.1758
1.0	 2.0	 0.65	 0.70	 0.0	 0.4	 0.1758	 0.7000
1.0	 2.0	 0.65	 0.70	 0.4	 0.8	 0.0000	 0.1674
1.0	 2.0	 0.65	 0.70	 0.4	 0.8	 0.1674	 0.7000
1.0	 2.0	 0.65	 0.70	 0.8	 1.6	 0.0000	 0.7000
2.0	 3.0	 0.30	 0.35	 0.0	 0.2	 0.0000	 0.3295
2.0	 3.0	 0.30	 0.35	 0.0	 0.2	 0.3295	 0.7000
2.0	 3.0	 0.30	 0.35	 0.2	 0.4	 0.0000	 0.2171
2.0	 3.0	 0.30	 0.35	 0.2	 0.4	 0.2171	 0.2636
2.0	 3.0	 0.30	 0.35	 0.2	 0.4	 0.2636	 0.3214
2.0	 3.0	 0.30	 0.35	 0.2	 0.4	 0.3214	 0.7000
2.0	 3.0	 0.30	 0.35	 0.4	 0.6	 0.0000	 0.2460
2.0	 3.0	 0.30	 0.35	 0.4	 0.6	 0.2460	 0.7000
2.0	 3.0	 0.30	 0.35	 0.6	 1.6	 0.0000	 0.7000
2.0	 3.0	 0.35	 0.40	 0.0	 0.4	 0.0000	 0.2316
2.0	 3.0	 0.35	 0.40	 0.0	 0.4	 0.2316	 0.2776
2.0	 3.0	 0.35	 0.40	 0.0	 0.4	 0.2776	 0.3407
2.0	 3.0	 0.35	 0.40	 0.0	 0.4	 0.3407	 0.7000
2.0	 3.0	 0.35	 0.40	 0.4	 0.6	 0.0000	 0.2451
2.0	 3.0	 0.35	 0.40	 0.4	 0.6	 0.2451	 0.7000
2.0	 3.0	 0.35	 0.40	 0.6	 1.6	 0.0000	 0.7000
2.0	 3.0	 0.40	 0.45	 0.0	 0.4	 0.0000	 0.2589
2.0	 3.0	 0.40	 0.45	 0.0	 0.4	 0.2589	 0.3284
2.0	 3.0	 0.40	 0.45	 0.0	 0.4	 0.3284	 0.7000
2.0	 3.0	 0.40	 0.45	 0.4	 0.6	 0.0000	 0.2607
2.0	 3.0	 0.40	 0.45	 0.4	 0.6	 0.2607	 0.7000
2.0	 3.0	 0.40	 0.45	 0.6	 1.6	 0.0000	 0.7000
2.0	 3.0	 0.45	 0.50	 0.0	 0.4	 0.0000	 0.2836
2.0	 3.0	 0.45	 0.50	 0.0	 0.4	 0.2836	 0.7000
2.0	 3.0	 0.45	 0.50	 0.4	 0.6	 0.0000	 0.2957
2.0	 3.0	 0.45	 0.50	 0.4	 0.6	 0.2957	 0.7000
2.0	 3.0	 0.45	 0.50	 0.6	 1.6	 0.0000	 0.7000
2.0	 3.0	 0.50	 0.55	 0.0	 0.4	 0.0000	 0.3174
2.0	 3.0	 0.50	 0.55	 0.0	 0.4	 0.3174	 0.7000
2.0	 3.0	 0.50	 0.55	 0.4	 0.8	 0.0000	 0.2722
2.0	 3.0	 0.50	 0.55	 0.4	 0.8	 0.2722	 0.7000
2.0	 3.0	 0.55	 0.60	 0.0	 0.6	 0.0000	 0.2810
2.0	 3.0	 0.55	 0.60	 0.0	 0.6	 0.2810	 0.7000
2.0	 3.0	 0.55	 0.60	 0.6	 1.6	 0.0000	 0.7000
2.0	 3.0	 0.60	 0.65	 0.0	 0.6	 0.0000	 0.3272
2.0	 3.0	 0.60	 0.65	 0.0	 0.6	 0.3272	 0.7000
2.0	 3.0	 0.60	 0.65	 0.6	 1.6	 0.0000	 0.7000
2.0	 3.0	 0.65	 0.70	 0.0	 1.6	 0.0000	 0.7000
3.0	 4.0	 0.30	 0.35	 0.0	 0.4	 0.0000	 0.3846
3.0	 4.0	 0.30	 0.35	 0.0	 0.4	 0.3846	 0.7000
3.0	 4.0	 0.30	 0.35	 0.4	 1.6	 0.0000	 0.7000
3.0	 4.0	 0.35	 0.40	 0.0	 0.4	 0.0000	 0.4271
3.0	 4.0	 0.35	 0.40	 0.0	 0.4	 0.4271	 0.7000
3.0	 4.0	 0.35	 0.40	 0.4	 1.6	 0.0000	 0.7000
3.0	 4.0	 0.40	 0.45	 0.0	 0.6	 0.0000	 0.3971
3.0	 4.0	 0.40	 0.45	 0.0	 0.6	 0.3971	 0.7000
3.0	 4.0	 0.45	 0.50	 0.0	 0.8	 0.0000	 0.4181
3.0	 4.0	 0.45	 0.50	 0.0	 0.8	 0.4181	 0.7000
3.0	 4.0	 0.50	 0.55	 0.0	 1.6	 0.0000	 0.7000
3.0	 4.0	 0.55	 0.60	 0.0	 1.6	 0.0000	 0.7000
3.0	 4.0	 0.60	 0.65	 0.0	 1.6	 0.0000	 0.7000
4.0	 5.0	 0.30	 0.35	 0.0	 1.6	 0.0000	 0.7000
4.0	 5.0	 0.35	 0.40	 0.0	 1.6	 0.0000	 0.7000
4.0	 5.0	 0.40	 0.45	 0.0	 1.6	 0.0000	 0.7000
4.0	 5.0	 0.45	 0.50	 0.0	 1.6	 0.0000	 0.7000
