Q2l	 Q2u	 zl	 zu	 Ptl	 Ptu	 xl	 xu
1.0	 2.0	 0.30	 0.35	 0.0	 0.2	 0.0000	 0.2202
1.0	 2.0	 0.30	 0.35	 0.0	 0.2	 0.2202	 0.7000
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.0000	 0.1555
1.0	 2.0	 0.30	 0.35	 0.2	 0.4	 0.1555	 0.7000
1.0	 2.0	 0.30	 0.35	 0.4	 1.6	 0.0000	 0.7000
1.0	 2.0	 0.35	 0.40	 0.0	 0.2	 0.0000	 0.2172
1.0	 2.0	 0.35	 0.40	 0.0	 0.2	 0.2172	 0.7000
1.0	 2.0	 0.35	 0.40	 0.2	 0.4	 0.0000	 0.1613
1.0	 2.0	 0.35	 0.40	 0.2	 0.4	 0.1613	 0.7000
1.0	 2.0	 0.35	 0.40	 0.4	 0.6	 0.0000	 0.1926
1.0	 2.0	 0.35	 0.40	 0.4	 0.6	 0.1926	 0.7000
1.0	 2.0	 0.40	 0.45	 0.0	 0.2	 0.0000	 0.2291
1.0	 2.0	 0.40	 0.45	 0.0	 0.2	 0.2291	 0.7000
1.0	 2.0	 0.40	 0.45	 0.2	 0.4	 0.0000	 0.1695
1.0	 2.0	 0.40	 0.45	 0.2	 0.4	 0.1695	 0.7000
1.0	 2.0	 0.40	 0.45	 0.4	 0.6	 0.0000	 0.1690
1.0	 2.0	 0.40	 0.45	 0.4	 0.6	 0.1690	 0.7000
1.0	 2.0	 0.45	 0.50	 0.0	 0.4	 0.0000	 0.1552
1.0	 2.0	 0.45	 0.50	 0.0	 0.4	 0.1552	 0.1981
1.0	 2.0	 0.45	 0.50	 0.0	 0.4	 0.1981	 0.7000
1.0	 2.0	 0.45	 0.50	 0.4	 0.6	 0.0000	 0.1727
1.0	 2.0	 0.45	 0.50	 0.4	 0.6	 0.1727	 0.7000
1.0	 2.0	 0.45	 0.50	 0.6	 1.6	 0.0000	 0.7000
1.0	 2.0	 0.50	 0.55	 0.0	 0.4	 0.0000	 0.1619
1.0	 2.0	 0.50	 0.55	 0.0	 0.4	 0.1619	 0.2174
1.0	 2.0	 0.50	 0.55	 0.0	 0.4	 0.2174	 0.7000
1.0	 2.0	 0.50	 0.55	 0.4	 0.6	 0.0000	 0.1992
1.0	 2.0	 0.50	 0.55	 0.4	 0.6	 0.1992	 0.7000
1.0	 2.0	 0.50	 0.55	 0.6	 1.6	 0.0000	 0.7000
1.0	 2.0	 0.55	 0.60	 0.0	 0.4	 0.0000	 0.1681
1.0	 2.0	 0.55	 0.60	 0.0	 0.4	 0.1681	 0.2582
1.0	 2.0	 0.55	 0.60	 0.0	 0.4	 0.2582	 0.7000
1.0	 2.0	 0.55	 0.60	 0.4	 0.8	 0.0000	 0.1552
1.0	 2.0	 0.55	 0.60	 0.4	 0.8	 0.1552	 0.7000
1.0	 2.0	 0.60	 0.65	 0.0	 0.4	 0.0000	 0.1782
1.0	 2.0	 0.60	 0.65	 0.0	 0.4	 0.1782	 0.7000
1.0	 2.0	 0.60	 0.65	 0.4	 0.8	 0.0000	 0.1935
1.0	 2.0	 0.60	 0.65	 0.4	 0.8	 0.1935	 0.7000
1.0	 2.0	 0.65	 0.70	 0.0	 0.4	 0.0000	 0.1967
1.0	 2.0	 0.65	 0.70	 0.0	 0.4	 0.1967	 0.7000
1.0	 2.0	 0.65	 0.70	 0.4	 1.6	 0.0000	 0.7000
2.0	 3.0	 0.30	 0.35	 0.0	 0.2	 0.0000	 0.3295
2.0	 3.0	 0.30	 0.35	 0.0	 0.2	 0.3295	 0.7000
2.0	 3.0	 0.30	 0.35	 0.2	 0.4	 0.0000	 0.2647
2.0	 3.0	 0.30	 0.35	 0.2	 0.4	 0.2647	 0.7000
2.0	 3.0	 0.35	 0.40	 0.0	 0.4	 0.0000	 0.2431
2.0	 3.0	 0.35	 0.40	 0.0	 0.4	 0.2431	 0.2962
2.0	 3.0	 0.35	 0.40	 0.0	 0.4	 0.2962	 0.7000
2.0	 3.0	 0.40	 0.45	 0.0	 0.4	 0.0000	 0.2601
2.0	 3.0	 0.40	 0.45	 0.0	 0.4	 0.2601	 0.3325
2.0	 3.0	 0.40	 0.45	 0.0	 0.4	 0.3325	 0.7000
2.0	 3.0	 0.40	 0.45	 0.4	 1.6	 0.0000	 0.7000
2.0	 3.0	 0.45	 0.50	 0.0	 0.4	 0.0000	 0.2836
2.0	 3.0	 0.45	 0.50	 0.0	 0.4	 0.2836	 0.7000
2.0	 3.0	 0.45	 0.50	 0.4	 1.6	 0.0000	 0.7000
2.0	 3.0	 0.50	 0.55	 0.0	 0.4	 0.0000	 0.3174
2.0	 3.0	 0.50	 0.55	 0.0	 0.4	 0.3174	 0.7000
2.0	 3.0	 0.50	 0.55	 0.4	 1.6	 0.0000	 0.7000
2.0	 3.0	 0.55	 0.60	 0.0	 0.6	 0.0000	 0.2843
2.0	 3.0	 0.55	 0.60	 0.0	 0.6	 0.2843	 0.7000
2.0	 3.0	 0.60	 0.65	 0.0	 0.6	 0.0000	 0.3274
2.0	 3.0	 0.60	 0.65	 0.0	 0.6	 0.3274	 0.7000
2.0	 3.0	 0.65	 0.70	 0.0	 1.6	 0.0000	 0.7000
3.0	 4.0	 0.30	 0.35	 0.0	 0.4	 0.0000	 0.3930
3.0	 4.0	 0.30	 0.35	 0.0	 0.4	 0.3930	 0.7000
3.0	 4.0	 0.35	 0.40	 0.0	 0.4	 0.0000	 0.4271
